评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,当初也是看了几个品牌的相近价位的，最终还是选了颜值➕拍照性能于一体的Reno15，他的摄像头区域还有细闪，蝴蝶结设计非常少女心，完全就是很难忘掉，不买会后悔的那种，大小也贼合适，拍照功能强大，好像后置能放大120倍，贼牛，清晰度很高，目前没有任何问题，而且快递很快，第二天上午我就收到了，快递员也很负责，包装箱完好无损,2025年12月13日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",当初也是看了几个品牌的相近价位的最终还是选了颜值拍照性能于一体的他的摄像头区域还有细闪蝴蝶结设计非常少女心完全就是很难忘掉不买会后悔的那种大小也贼合适拍照功能强大好像后置能放大倍贼牛清晰度很高目前没有任何问题而且快递很快第二天上午我就收到了快递员也很负责包装箱完好无损,当初 几个 品牌 相近 价位 最终 还是 选了 颜值 拍照 性能 一体 摄像头 区域 还有 细闪 蝴蝶结 设计 非常 少女 完全 就是 很难 忘掉 不买会 后悔 那种 大小 合适 拍照 功能强大 好像 后置 放大 清晰度 目前 没有 任何 问题 而且 快递 很快 第二天 上午 收到 快递 负责 包装箱 完好无损,商品4.csv
1, 信号满格 用起来非常方便 颜值也很看。声音好听 画质舒服 绝了！,2026年1月5日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",信号满格 用起来非常方便 颜值也很看声音好听 画质舒服 绝了,信号 满格 起来 非常 方便 颜值 声音 好听 画质 舒服,商品4.csv
1,手机很漂亮，小直屏握感很舒适，拍照的效果很好，很好看😄😄😄😄😄😄😄😄,2026年1月25日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机很漂亮小直屏握感很舒适拍照的效果很好很好看,手机 很漂亮 小直 屏握 舒适 拍照 效果 好看,商品4.csv
1,用了一段时间，电池很耐用，粉色的外壳颜值很高，非常喜欢,2026年1月25日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",用了一段时间电池很耐用粉色的外壳颜值很高非常喜欢,一段时间 电池 耐用 粉色 外壳 颜值 非常 喜欢,商品4.csv
1,机型美观大方，质量也很好，拍照清晰，功能，网速不卡，超级满意,2026年1月13日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",机型美观大方质量也很好拍照清晰功能网速不卡超级满意,机型 美观大方 质量 拍照 清晰 功能 网速 不卡 超级 满意,商品4.csv
1,好喜欢好喜欢 非常貌美的小手机 实况也好棒呀 真的很有质感  拍照超级清晰 很美丽哦 超级无敌喜欢 内存也完全足够了,2025年12月22日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好喜欢好喜欢 非常貌美的小手机 实况也好棒呀 真的很有质感  拍照超级清晰 很美丽哦 超级无敌喜欢 内存也完全足够了,喜欢 喜欢 非常 貌美 手机 实况 也好 真的 质感 拍照 超级 清晰 美丽 超级 无敌 喜欢 内存 完全 足够,商品4.csv
1,我买的最新款星星粉，真的好看，是淡淡的粉色，新手机用起来就是流畅。拍照也很清晰,2026年1月4日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",我买的最新款星星粉真的好看是淡淡的粉色新手机用起来就是流畅拍照也很清晰,最新款 星星 真的 好看 淡淡的 粉色 新手机 起来 就是 流畅 拍照 清晰,商品4.csv
1,这个尺寸是小屏的，女生手比较小拿着很适合，然后就是很多都和🍎系统很像，苹果转安卓也比较好适应,2026年1月3日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",这个尺寸是小屏的女生手比较小拿着很适合然后就是很多都和系统很像苹果转安卓也比较好适应,这个 尺寸 小屏 女生 比较 适合 然后 就是 很多 系统 苹果 转安卓 比较 适应,商品4.csv
1,好用，第一次买OPPO手机，拿在手里和我这个vivo手机重量没差别，而且这款手机要比我这个vivo要小巧一些，对于我们这种小手人士来说真的很友好,2026年1月3日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",好用第一次买手机拿在手里和我这个手机重量没差别而且这款手机要比我这个要小巧一些对于我们这种小手人士来说真的很友好,好用 第一次 买手机 手里 这个 手机 重量 差别 而且 手机 这个 小巧 一些 对于 我们 这种 小手 人士 来说 真的 友好,商品4.csv
1,建议大家购买，用起来还不错,2025年12月27日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",建议大家购买用起来还不错,建议 大家 购买 起来 不错,商品4.csv
1,还不错，客服态度很好，手机像素也很好，手机比较精致，很喜欢，给好评！,2025年12月27日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",还不错客服态度很好手机像素也很好手机比较精致很喜欢给好评,不错 客服 态度 手机 像素 手机 比较 精致 喜欢 好评,商品4.csv
1,挺漂亮的款式，可惜没有国补，16G+1T的内存共用几年了，第一次在淘宝平台买手机，这次很不错！,2025年12月27日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",挺漂亮的款式可惜没有国补的内存共用几年了第一次在淘宝平台买手机这次很不错,漂亮 款式 可惜 没有 国补 内存 共用 几年 第一次 淘宝 平台 买手机 这次 不错,商品4.csv
1,外观惊艳手感佳，拍照清晰续航强，屏幕色彩亮丽，系统流畅不卡顿，性价比高。,2025年12月21日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",外观惊艳手感佳拍照清晰续航强屏幕色彩亮丽系统流畅不卡顿性价比高,外观 惊艳 手感 拍照 清晰 续航 屏幕 色彩 亮丽 系统 流畅 不卡顿 性价比,商品4.csv
1,"发货速度快，物流很快，拍照很清晰，拼图功能也好用,有国补优惠很多，还送了赠品，学生还送充电宝，电量也禁用",2025年12月7日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",发货速度快物流很快拍照很清晰拼图功能也好用有国补优惠很多还送了赠品学生还送充电宝电量也禁用,发货 速度 物流 很快 拍照 清晰 拼图 功能 也好 国补 优惠 很多 赠品 学生 充电 电量 禁用,商品4.csv
1,是正品新机，一直都在用OPPO ，旧的那台内存不够用 ，所以这次就换了大内存 的，新手机外观漂亮 ， 运行快 ，拍照又清楚 又漂亮， 通信音质清亮，很满意,2026年2月7日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",是正品新机一直都在用 旧的那台内存不够用 所以这次就换了大内存 的新手机外观漂亮  运行快 拍照又清楚 又漂亮 通信音质清亮很满意,正品 新机 一直 那台 内存 不够 所以 这次 内存 新手机 外观 漂亮 运行 拍照 清楚 漂亮 通信 音质 清亮 满意,商品4.csv
1,这款手机最开始吸引到我的地方就是它的拍照，一拍二拼三出圈，简直就是出圈神器。再加上最新款星星粉配色，简直不要太好看。,2026年1月2日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",这款手机最开始吸引到我的地方就是它的拍照一拍二拼三出圈简直就是出圈神器再加上最新款星星粉配色简直不要太好看,手机 开始 吸引 地方 就是 拍照 一拍 拼三出 简直 就是 神器 加上 最新款 星星 配色 简直 不要 好看,商品4.csv
1,“用OPPO Reno15拍夜景真的很出色，画面干净噪点少。平时刷视频、逛淘宝都很顺畅，续航足够用一整天。颜值高，手感轻，很适合出门携带。”,2025年12月26日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",用 拍夜景真的很出色画面干净噪点少平时刷视频逛淘宝都很顺畅续航足够用一整天颜值高手感轻很适合出门携带,夜景 真的 出色 画面 干净 噪点 平时 视频 淘宝 顺畅 续航 足够 一整天 颜值 高手 感轻 适合 出门 携带,商品4.csv
1,"第一次购买oppo,这款手机非常实惠，像素品质也非常好，妈妈非常喜欢，客服态度也非常好。",2025年12月15日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",第一次购买这款手机非常实惠像素品质也非常好妈妈非常喜欢客服态度也非常好,第一次 购买 手机 非常 实惠 像素 品质 非常 妈妈 非常 喜欢 客服 态度 非常,商品4.csv
1,下单后很快就收到了，星光蝴蝶结很精美。电池容量也很足。适合拍照片哦~,2025年12月20日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",下单后很快就收到了星光蝴蝶结很精美电池容量也很足适合拍照片哦,下单 很快 收到 星光 蝴蝶结 精美 电池容量 适合 拍照片,商品4.csv
1,✨手机续航真的很惊喜，重度使用一天还剩不少电呢🔋！拍照效果也超赞，色彩还原度高，拍风景拍人都清晰好看📸。运行速度特别流畅，切换APP完全不卡顿，用起来太舒心啦🚀。整体使用体验很棒，很满意这次的购买～😊,2025年12月20日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机续航真的很惊喜重度使用一天还剩不少电呢拍照效果也超赞色彩还原度高拍风景拍人都清晰好看运行速度特别流畅切换完全不卡顿用起来太舒心啦整体使用体验很棒很满意这次的购买,手机 续航 真的 惊喜 重度 使用 一天 不少 拍照 效果 超赞 色彩 还原 度高 风景 拍人 清晰 好看 运行 速度 特别 流畅 切换 完全 不卡顿 起来 舒心 整体 使用 体验 很棒 满意 这次 购买,商品4.csv
1,物流没话说，一大早就送来了，手机使用非常丝滑，特别是拍照，很清晰，外观也很漂亮🤩，推荐,2026年2月5日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",物流没话说一大早就送来了手机使用非常丝滑特别是拍照很清晰外观也很漂亮推荐,物流 没话说 一大早 送来 手机 使用 非常 丝滑 特别 拍照 清晰 外观 很漂亮 推荐,商品4.csv
1,还是第一次用oppo的手机，机身很小巧精致，使用顺滑。送的礼盒挺漂亮的。拍照刷网耗电有点快，看小说和待机的时候又比较正常。,2025年12月10日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",还是第一次用的手机机身很小巧精致使用顺滑送的礼盒挺漂亮的拍照刷网耗电有点快看小说和待机的时候又比较正常,还是 第一次 手机 机身 小巧 精致 使用 顺滑 礼盒 漂亮 拍照 刷网 耗电 有点 小说 待机 时候 比较 正常,商品4.csv
1,好看，外观绝了，拍照也好看，刷视频刚开始有点模糊，需要去把设置里面的视频长续航模式关了就不模糊了，耗电中规中矩，充电从1充满需要1个小时，手机玩多了还是会发烫,2025年12月10日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好看外观绝了拍照也好看刷视频刚开始有点模糊需要去把设置里面的视频长续航模式关了就不模糊了耗电中规中矩充电从充满需要个小时手机玩多了还是会发烫,好看 外观 拍照 好看 视频 开始 有点 模糊 需要 设置 里面 视频 续航 模式 关了 模糊 耗电 中规中矩 充电 充满 需要 小时 手机 玩多 还是 会发,商品4.csv
1,通信音质： 其他特色：通信音质：很好 运行速度：很快 显示效果：很好 其他特色：不错。 显示效果：非常好，用起来很方便，物美价廉  宝贝收到了，和描述一样，很喜欢非常满意的一次购物，产品外观和质量都很棒，物流速度快，商家服务专业。外观和质量都很满意，物流速度快，商家服务专业，性价比高，推荐购买。,2025年11月29日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",通信音质 其他特色通信音质很好 运行速度很快 显示效果很好 其他特色不错 显示效果非常好用起来很方便物美价廉  宝贝收到了和描述一样很喜欢非常满意的一次购物产品外观和质量都很棒物流速度快商家服务专业外观和质量都很满意物流速度快商家服务专业性价比高推荐购买,通信 音质 其他 特色 通信 音质 运行 速度 很快 显示 效果 其他 特色 不错 显示 效果 非常 好用 起来 方便 物美价廉 宝贝 收到 描述 一样 喜欢 非常 满意 一次 购物 产品 外观 质量 很棒 物流 速度 商家 服务 专业 外观 质量 满意 物流 速度 商家 服务 专业 性价比 推荐 购买,商品4.csv
1,✨收到手机真的超惊喜！礼盒包装精致大气，配件齐全又好看🎁。手机壳透明设计很简约，上面的花纹也很有质感💫。续航能力很好，充满电用一天完全没问题🔋。拍照效果清晰，色彩还原度高，运行速度也很畅快，用起来特别顺手👍。整体体验非常棒，很满意这次的购买~😊,2025年11月29日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",收到手机真的超惊喜礼盒包装精致大气配件齐全又好看手机壳透明设计很简约上面的花纹也很有质感续航能力很好充满电用一天完全没问题拍照效果清晰色彩还原度高运行速度也很畅快用起来特别顺手整体体验非常棒很满意这次的购买,收到 手机 真的 惊喜 礼盒 包装 精致 大气 配件 齐全 好看 手机 透明 设计 简约 上面 花纹 质感 续航 能力 充满 电用 一天 完全 问题 拍照 效果 清晰 色彩 还原 度高 运行 速度 畅快 起来 特别 顺手 整体 体验 非常 满意 这次 购买,商品4.csv
1,外观好看，手感不错,2026年1月1日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",外观好看手感不错,外观 好看 手感 不错,商品4.csv
1,哇塞，送的东西都好好看，物流也很快，全新的手机，都是送达验货的,2026年1月1日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",哇塞送的东西都好好看物流也很快全新的手机都是送达验货的,哇塞 东西 好好看 物流 很快 全新 手机 送达 验货,商品4.csv
1,手机收到了，很好，很漂亮，送了照相机和音响。,2026年1月1日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机收到了很好很漂亮送了照相机和音响,手机 收到 很漂亮 照相机 音响,商品4.csv
1,✨极光蓝真机比图片还好看！🌌 后盖在阳光下像流动的星河，颜值直接戳中我～💫 开机速度很快，日常用完全不卡顿，续航也很顶，重度使用一天还剩30%电🔋 整体超满意，这个价格太值啦！😊,2026年1月1日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",极光蓝真机比图片还好看 后盖在阳光下像流动的星河颜值直接戳中我 开机速度很快日常用完全不卡顿续航也很顶重度使用一天还剩电 整体超满意这个价格太值啦,极光 蓝真机 图片 好看 后盖 阳光 下像 流动 星河 颜值 直接 开机 速度 很快 日常 完全 不卡顿 续航 重度 使用 一天 剩电 整体 满意 这个 价格 太值,商品4.csv
-1,实话实说，手机用着不错，就是掉电太快了，感觉有点后悔买了，,2026年1月9日,"{'机身颜色': '可露丽棕', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",实话实说手机用着不错就是掉电太快了感觉有点后悔买了,实话实说 手机 不错 就是 掉电 太快 感觉 有点 后悔,商品4.csv
1,用习惯了oppo   买的是reno15  用起来感觉很不错  增加了很多新的功能  像素也好  手感也好好  总之就是很喜欢🤗,2025年12月14日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",用习惯了   买的是  用起来感觉很不错  增加了很多新的功能  像素也好  手感也好好  总之就是很喜欢,习惯 起来 感觉 不错 增加 很多 功能 像素 也好 手感 好好 总之 就是 喜欢,商品4.csv
1,被Reno15的全能圈粉！小直屏单手好握持，3.5倍潜望长焦拍远照超稳，4K实况互传7秒速发，IP69防水日常用着超省心～,2025年12月31日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",被的全能圈粉小直屏单手好握持倍潜望长焦拍远照超稳实况互传秒速发防水日常用着超省心,全能 圈粉 直屏 单手 握持 潜望 长焦 拍远照 超稳 实况 互传 速发 防水 日常 省心,商品4.csv
1,好评，给父母买的，已经买了第二个手机了，物美价廉，赠品也不错。,2025年12月31日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好评给父母买的已经买了第二个手机了物美价廉赠品也不错,好评 父母 已经 第二个 手机 物美价廉 赠品 不错,商品4.csv
1,物流挺快的，手感不错，触屏可以。直接没问题,2026年1月8日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",物流挺快的手感不错触屏可以直接没问题,物流 挺快 手感 不错 触屏 可以 直接 问题,商品4.csv
1,✨手机收到啦，星光蝴蝶结配色真的好仙！💫 上手轻薄又好看，和商品描述完全一致呢~ 🌟 用起来也很流畅，续航也不错，总之很满意这次购物！🥳,2025年12月13日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机收到啦星光蝴蝶结配色真的好仙 上手轻薄又好看和商品描述完全一致呢  用起来也很流畅续航也不错总之很满意这次购物,手机 收到 星光 蝴蝶结 配色 真的 好仙 轻薄 好看 商品 描述 完全一致 起来 流畅 续航 不错 总之 满意 这次 购物,商品4.csv
1,✨手机收到啦，星光蝴蝶结配色真的太戳我！🎀颜值超高，拿在手里质感很棒~ 🌟存储容量也够用，日常使用完全没问题，和描述的一样好！💯整体很满意，推荐入手哦~ 😊,2025年12月13日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机收到啦星光蝴蝶结配色真的太戳我颜值超高拿在手里质感很棒 存储容量也够用日常使用完全没问题和描述的一样好整体很满意推荐入手哦,手机 收到 星光 蝴蝶结 配色 真的 颜值 超高 手里 质感 很棒 存储容量 够用 日常 使用 完全 问题 描述 一样 整体 满意 推荐 入手,商品4.csv
1,这个手机触感挺好的，打字很流畅。拍照真的清晰还有三出圈很好玩。送二选一耳机或者这个。选的星运节礼盒。有饰品，腮红护手霜还有唇蜜。,2025年12月13日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '套餐一[赠星运结礼盒]', '存储容量': '12GB+256GB'}",这个手机触感挺好的打字很流畅拍照真的清晰还有三出圈很好玩送二选一耳机或者这个选的星运节礼盒有饰品腮红护手霜还有唇蜜,这个 手机 触感 打字 流畅 拍照 真的 清晰 还有 三出 好玩 送二选 耳机 或者 这个 星运 礼盒 饰品 腮红 护手霜 还有 唇蜜,商品4.csv
1,买给妈**元旦礼物 很不错的一款手机 价格实惠 外观很高级 非常不错,2025年12月23日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",买给妈元旦礼物 很不错的一款手机 价格实惠 外观很高级 非常不错,元旦 礼物 不错 一款 手机 价格 实惠 外观 高级 非常 不错,商品4.csv
1,很不错啊外观太好看了 仔细看了下手机没有划痕以及瑕疵，手机流畅度也很不错 喜欢，等我用段时间再来评价,2026年1月30日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",很不错啊外观太好看了 仔细看了下手机没有划痕以及瑕疵手机流畅度也很不错 喜欢等我用段时间再来评价,不错 外观 好看 仔细 手机 没有 划痕 以及 瑕疵 手机 流畅 不错 喜欢 段时间 评价,商品4.csv
1,手机颜值很高，照相超级清楚，礼盒也很好看，赞赞赞！！！,2026年1月6日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机颜值很高照相超级清楚礼盒也很好看赞赞赞,手机 颜值 照相 超级 清楚 礼盒 好看 赞赞赞,商品4.csv
1,很好看，很好用，续航能力不错，可以用两天，外观跟漂亮 ,2026年3月5日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很好看很好用续航能力不错可以用两天外观跟漂亮,好看 续航 能力 不错 可以 两天 外观 漂亮,商品4.csv
1,用起来不错，颜值也挺高的。物美价廉。就是原装的那个膜有点不行，才用几天就起泡了，得换一个新的。,2025年12月29日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",用起来不错颜值也挺高的物美价廉就是原装的那个膜有点不行才用几天就起泡了得换一个新的,起来 不错 颜值 物美价廉 就是 原装 那个 有点 不行 几天 起泡 一个,商品4.csv
1,手机收到啦，真的太好看了，颜值杠杠的，超级喜欢的！,2025年12月29日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机收到啦真的太好看了颜值杠杠的超级喜欢的,手机 收到 真的 好看 颜值 杠杠 超级 喜欢,商品4.csv
1,真的买吧买吧，好好看呀！国补买的，还有这么多赠品，买不了吃亏买不了上当。拍照也好好看，绝绝子！,2025年12月29日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",真的买吧买吧好好看呀国补买的还有这么多赠品买不了吃亏买不了上当拍照也好好看绝绝子,真的 好好看 国补 还有 这么 赠品 不了 吃亏 不了 上当 拍照 也好 好看 绝绝子,商品4.csv
1,显示效果：超漂亮清晰，性价比高，女儿喜欢的直咔咔的偷笑，值得学生拥有的一款靓机，推荐女孩子买这款蝴蝶结手机，外观漂亮大气，很符合气质女孩使用，手机运行快，也不发烫 ,2025年12月12日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",显示效果超漂亮清晰性价比高女儿喜欢的直咔咔的偷笑值得学生拥有的一款靓机推荐女孩子买这款蝴蝶结手机外观漂亮大气很符合气质女孩使用手机运行快也不发烫,显示 效果 漂亮 清晰 性价比 女儿 喜欢 偷笑 值得 学生 拥有 一款 靓机 推荐 女孩子 这款 蝴蝶结 手机 外观 漂亮 大气 符合 气质 女孩 使用 手机 运行 不发,商品4.csv
1,物流超级快啊，现场签收的快递员态度也很好，包装完好，手机质感很好、很漂亮,2026年3月1日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",物流超级快啊现场签收的快递员态度也很好包装完好手机质感很好很漂亮,物流 超级 现场 签收 快递 态度 包装 完好 手机 质感 很漂亮,商品4.csv
1,很流畅啊，续航还可以，打游戏也挺流畅的，外观特别好看,2026年2月25日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很流畅啊续航还可以打游戏也挺流畅的外观特别好看,流畅 续航 可以 打游戏 流畅 外观 特别 好看,商品4.csv
1,手机拆开挺好看的跟苹果好像差不多，外观喜欢，物流也快，客服加急给我送的，很感谢,2026年2月25日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机拆开挺好看的跟苹果好像差不多外观喜欢物流也快客服加急给我送的很感谢,手机 拆开 好看 苹果 好像 差不多 外观 喜欢 物流 客服 加急 感谢,商品4.csv
1,目前来说还不错，触屏丝滑，耗电量还可以，等用过一段时间再来追评，功能倒是挺多的,2026年2月25日,"{'机身颜色': '极光蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",目前来说还不错触屏丝滑耗电量还可以等用过一段时间再来追评功能倒是挺多的,目前 来说 不错 触屏 丝滑 耗电量 可以 一段时间 再来 追评 功能,商品4.csv
1,怎么说呢，反正本身就比较有质感，手感也好，像素那些也还可以,2025年12月22日,"{'机身颜色': '可露丽棕', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",怎么说呢反正本身就比较有质感手感也好像素那些也还可以,怎么 反正 本身 比较 质感 手感 也好 像素 那些 可以,商品4.csv
1,颜值非常高的一款手机，很漂亮，送女生挺好她很喜欢，送的蓝牙耳机质量也非常不错呢，总之是很值得推荐的一款手机，拍照非常好,2025年12月22日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",颜值非常高的一款手机很漂亮送女生挺好她很喜欢送的蓝牙耳机质量也非常不错呢总之是很值得推荐的一款手机拍照非常好,颜值 非常 一款 手机 很漂亮 女生 喜欢 蓝牙 耳机 质量 非常 不错 总之 值得 推荐 一款 手机 拍照 非常,商品4.csv
1,✨小屏控的刚好，握在手里特别舒服~📱通信音质也很清晰，打电话听着很顺畅呢👍整体使用下来特别满意，完全符合我的期待呀~💖照相可比大几千的,2026年1月5日,"{'机身颜色': '可露丽棕', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",小屏控的刚好握在手里特别舒服通信音质也很清晰打电话听着很顺畅呢整体使用下来特别满意完全符合我的期待呀照相可比大几千的,小屏控 刚好 手里 特别 舒服 通信 音质 清晰 打电话 顺畅 整体 使用 下来 特别 满意 完全符合 期待 照相 可比 几千,商品4.csv
1,颜色很好看，用起来也挺流畅的，不容易发烫，充电也很快。,2026年2月23日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",颜色很好看用起来也挺流畅的不容易发烫充电也很快,颜色 好看 起来 流畅 容易 发烫 充电 很快,商品4.csv
1,很好看很满意,2026年2月23日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很好看很满意,好看 满意,商品4.csv
1,✨这款手机拿到手真的惊艳到我了~ 💖星光蝴蝶结配色超温柔，拿在手里质感满满。📸拍照效果特别棒，日常记录生活清晰又自然，色彩还原度很高。⚡系统运行也很流畅，切换应用、玩游戏都没有卡顿，用起来特别顺手，整体体验很满意！😊,2025年12月7日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",这款手机拿到手真的惊艳到我了 星光蝴蝶结配色超温柔拿在手里质感满满拍照效果特别棒日常记录生活清晰又自然色彩还原度很高系统运行也很流畅切换应用玩游戏都没有卡顿用起来特别顺手整体体验很满意,手机 拿到 真的 惊艳 星光 蝴蝶结 配色 温柔 手里 质感 满满 拍照 效果 特别 日常 记录 生活 清晰 自然 色彩 还原 系统 运行 流畅 切换 应用 玩游戏 没有 卡顿 起来 特别 顺手 整体 体验 满意,商品4.csv
1,很喜欢，但是用的第二天不知道为什么它突然就卡了，自己重启了，后面几天没发现什么异常，拍照还行吧,2026年1月27日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很喜欢但是用的第二天不知道为什么它突然就卡了自己重启了后面几天没发现什么异常拍照还行吧,喜欢 但是 第二天 知道 为什么 突然 自己 重启 后面 几天 发现 什么 异常 拍照 还行,商品4.csv
1,这次还是喜欢买Oppo手机，外观也漂亮。特别是双声道立体声的音质，那才是真的舒服。还有就是享受了国家补贴，确实很高兴。,2026年1月27日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",这次还是喜欢买手机外观也漂亮特别是双声道立体声的音质那才是真的舒服还有就是享受了国家补贴确实很高兴,这次 还是 喜欢 买手机 外观 漂亮 特别 双声道 立体声 音质 那才 真的 舒服 还有 就是 享受 国家补贴 确实 高兴,商品4.csv
1,手机外观真的很好看，女生拿在手里很合适，小巧可爱，流畅度也不多！！！,2025年12月21日,"{'机身颜色': '星光蝴蝶结', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机外观真的很好看女生拿在手里很合适小巧可爱流畅度也不多,手机 外观 真的 好看 女生 手里 合适 小巧 可爱 流畅,商品4.csv
1,给老公买的，颜值很高，手机比较小巧，像素很好，拍照很清晰，用起来很流畅，要是可以关闭自动更新服务就更好了，收到没两天夜间就自动更新新系统了。,2026年1月26日,"{'机身颜色': '星星粉', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",给老公买的颜值很高手机比较小巧像素很好拍照很清晰用起来很流畅要是可以关闭自动更新服务就更好了收到没两天夜间就自动更新新系统了,老公 颜值 手机 比较 小巧 像素 拍照 清晰 起来 流畅 要是 可以 关闭 自动更新 服务 更好 收到 两天 夜间 自动更新 系统,商品4.csv
