评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,不错不错，给我妈买的，跟我的K80Pro速度差不多，电池比我的抗用。,2025年12月22日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错不错给我妈买的跟我的速度差不多电池比我的抗用,不错 不错 速度 差不多 电池 抗用,商品1.csv
1,很流畅，送货上门，次日到,2025年12月15日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",很流畅送货上门次日到,流畅 送货上门 次日,商品1.csv
1,物流很快，一天就送到了，用了国补很划算,2026年1月10日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",物流很快一天就送到了用了国补很划算,物流 很快 一天 送到 国补 划算,商品1.csv
1,质量好，使用也流畅,2026年3月2日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",质量好使用也流畅,质量 使用 流畅,商品1.csv
1,非常满意 一切正常 正品 好评哦,2025年12月30日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",非常满意 一切正常 正品 好评哦,非常 满意 一切正常 正品 好评,商品1.csv
1,小米手机依旧好，手机也非常好看,2026年3月1日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",小米手机依旧好手机也非常好看,小米 手机 依旧 手机 非常 好看,商品1.csv
1,买给老**，手机不错，物流很快,2026年2月28日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",买给老手机不错物流很快,手机 不错 物流 很快,商品1.csv
1,太好用了，又好看,2026年2月26日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",太好用了又好看,太好 好看,商品1.csv
1,还不错，买给老爸用，平时听听书，功能足够了,2026年1月24日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",还不错买给老爸用平时听听书功能足够了,不错 老爸 平时 听听 功能 足够,商品1.csv
1,物流超快，手机小米出品必属精品！！！,2026年2月25日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",物流超快手机小米出品必属精品,物流 超快 手机 小米 出品 必属 精品,商品1.csv
1,ok啊牛*克拉斯买下k80了，感谢国补,2026年2月24日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",啊牛克拉斯买下了感谢国补,克拉斯 买下 感谢 国补,商品1.csv
1,极具性价比，配置也0K，一如既往的支持小米红米！ ,2025年12月21日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",极具性价比配置也一如既往的支持小米红米,极具 性价比 配置 一如既往 支持 小米 红米,商品1.csv
1,有国补价格实惠,2026年2月23日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",有国补价格实惠,有国补 价格 实惠,商品1.csv
1,一直用的小米，这次买个红米用，丝滑流畅，电池耐用,2025年12月29日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",一直用的小米这次买个红米用丝滑流畅电池耐用,一直 小米 这次 买个 红米用 丝滑 流畅 电池 耐用,商品1.csv
1,买错了，以为K80是最新款，想不到有K90了，也不错，老人用用也够了，价格也很香。,2026年2月19日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",买错了以为是最新款想不到有了也不错老人用用也够了价格也很香,买错 以为 最新款 想不到 不错 老人 用用 价格,商品1.csv
1,这个已经买了3次了。性能好，已经给家里人全换了,2026年1月22日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这个已经买了次了性能好已经给家里人全换了,这个 已经 性能 已经 家里人 全换,商品1.csv
1,非常好，给老妈换的，十分好用,2026年2月18日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",非常好给老妈换的十分好用,非常 老妈 十分 好用,商品1.csv
1,物流超级快，用几天看看效果，目前感觉状态良好！,2026年1月20日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",物流超级快用几天看看效果目前感觉状态良好,物流 超级 快用 几天 看看 效果 目前 感觉 状态 良好,商品1.csv
1,挺好的，就是屏幕颜色有点淡，色彩没那么鲜艳。,2026年1月19日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",挺好的就是屏幕颜色有点淡色彩没那么鲜艳,就是 屏幕 颜色 有点 色彩 那么 鲜艳,商品1.csv
1,目前还不错，价格有点小贵，期待耐久性,2026年1月5日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",目前还不错价格有点小贵期待耐久性,目前 不错 价格 有点 小贵 期待 耐久性,商品1.csv
1,还挺好用的，，很喜欢😍,2025年12月18日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",还挺好用的很喜欢,挺好用 喜欢,商品1.csv
1,现在入手性价比拉满 国补 以旧换新 到手九百出头 完美,2026年1月4日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",现在入手性价比拉满 国补 以旧换新 到手九百出头 完美,现在 入手 性价比 拉满 国补 以旧换新 到手 九百 出头 完美,商品1.csv
1,很不错的手机，机身外形，材料，功能，性价比都很好,2026年1月4日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很不错的手机机身外形材料功能性价比都很好,不错 手机 机身 外形 材料 功能 性价比,商品1.csv
1,米粉就喜欢小米的手机！喜欢小米的系统，喜欢小米的设计！质量不错价格实惠！功能强大,2025年12月17日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",米粉就喜欢小米的手机喜欢小米的系统喜欢小米的设计质量不错价格实惠功能强大,米粉 喜欢 小米 手机 喜欢 小米 系统 喜欢 小米 设计 质量 不错 价格 实惠 功能强大,商品1.csv
1,使用感觉还不错 很流畅。小爱童鞋蛮有用的。,2026年1月16日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",使用感觉还不错 很流畅小爱童鞋蛮有用的,使用 感觉 不错 流畅 小爱 童鞋 有用,商品1.csv
1,运行流畅不卡顿，充电速度比较快。,2025年12月24日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",运行流畅不卡顿充电速度比较快,运行 流畅 不卡顿 充电 速度 比较,商品1.csv
1,还行吧，用惯了还可以 我不打游戏，上上网。性能足够足够了，哎呀，可惜屏幕能够升级就好了 ,2025年12月9日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",还行吧用惯了还可以 我不打游戏上上网性能足够足够了哎呀可惜屏幕能够升级就好了,还行 用惯 可以 打游戏 上上网 性能 足够 足够 哎呀 可惜 屏幕 能够 升级,商品1.csv
1,价格实惠，到货很快。,2026年1月14日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",价格实惠到货很快,价格 实惠 到货 很快,商品1.csv
1,不错，前天晚上下单，第二天一早就到了。手机也不错，很有份量感,2026年1月14日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",不错前天晚上下单第二天一早就到了手机也不错很有份量感,不错 前天 晚上 下单 第二天 早就 手机 不错 份量,商品1.csv
1,去店里试用了一下挺好的，实体价格贵个两百的样子,2025年12月15日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",去店里试用了一下挺好的实体价格贵个两百的样子,店里 试用 一下 实体 价格 贵个 两百 样子,商品1.csv
1,用了四年k50，终于换心机。心机用起来很丝滑！因为小米互传软件信息直接同步，用着很舒服,2025年12月15日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",用了四年终于换心机心机用起来很丝滑因为小米互传软件信息直接同步用着很舒服,四年 终于 心机 心机 起来 很丝滑 因为 小米 互传 软件 信息 直接 同步 舒服,商品1.csv
1,给老人买的，姥姥用着很开心。,2026年2月2日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",给老人买的姥姥用着很开心,老人 姥姥 开心,商品1.csv
1,不错，加上国补还是比较划算的…… ,2026年2月1日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错加上国补还是比较划算的,不错 加上 国补 还是 比较 划算,商品1.csv
1,经过几天使用，手机很流畅，性价比高,2026年2月1日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",经过几天使用手机很流畅性价比高,经过 几天 使用 手机 流畅 性价比,商品1.csv
1,这款真的太好用了，操作简单上手快，颜值还很高，用了几天体验感满分，完全不输大牌，会无限回购的！,2025年12月22日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这款真的太好用了操作简单上手快颜值还很高用了几天体验感满分完全不输大牌会无限回购的,真的 太好 操作 简单 手快 颜值 高用 几天 体验 满分 完全 不输 大牌 无限 回购,商品1.csv
1,手机耗电量打游戏可以支持5小时，非常流畅不卡顿，音质也很好,2025年12月31日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机耗电量打游戏可以支持小时非常流畅不卡顿音质也很好,手机 耗电量 打游戏 可以 支持 小时 非常 流畅 不卡顿 音质,商品1.csv
1,初步使用还好。。。。。。。。。。。。,2026年1月30日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",初步使用还好,初步 使用 还好,商品1.csv
1,运行快，不卡顿，拍照不错,2026年1月11日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",运行快不卡顿拍照不错,运行 不卡顿 拍照 不错,商品1.csv
1,可以的，手感非常不错，我们老板偷偷趁我不在老是摸我手机,2026年1月11日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",可以的手感非常不错我们老板偷偷趁我不在老是摸我手机,可以 手感 非常 不错 我们 老板 偷偷 手机,商品1.csv
1,质量不错，用后在来追评,2026年1月29日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",质量不错用后在来追评,质量 不错 用后 追评,商品1.csv
1,挺好的，趁便宜入手了 ,2026年1月29日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",挺好的趁便宜入手了,便宜 入手,商品1.csv
1,"一直都在使用小米手机,从k80目前表现上看质量还是可以的,随机赠有手机壳与膜,很贴心.只是随机赠送的手机卡不知道怎么样,目前还在体验中.希望一切正常.",2025年11月15日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",一直都在使用小米手机从目前表现上看质量还是可以的随机赠有手机壳与膜很贴心只是随机赠送的手机卡不知道怎么样目前还在体验中希望一切正常,一直 使用 小米 手机 目前 表现 质量 还是 可以 随机 赠有 手机 贴心 只是 随机 赠送 手机卡 知道 怎么样 目前 体验 希望 一切正常,商品1.csv
1,质量不错，一直在用红米手机。真心喜欢。,2025年12月29日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",质量不错一直在用红米手机真心喜欢,质量 不错 一直 红米 手机 真心 喜欢,商品1.csv
1,好用，  显示效果：屏幕很清晰，有高刷  ,2026年1月9日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好用  显示效果屏幕很清晰有高刷,好用 显示 效果 屏幕 清晰 高刷,商品1.csv
1,手机还可以，用起来顺畅,2026年1月26日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机还可以用起来顺畅,手机 可以 起来 顺畅,商品1.csv
1,手感杠杠滴，性价比超高 ,2026年1月26日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手感杠杠滴性价比超高,手感 杠杠 性价比 超高,商品1.csv
1,给我妈买的，我妈说拍照比她之前那个部强太多了。不过我妈之前那部用了 6 年多了，肯定没法和这个比😂  ，手机整体性价比还是非常不错的,2026年1月25日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",给我妈买的我妈说拍照比她之前那个部强太多了不过我妈之前那部用了  年多了肯定没法和这个比  手机整体性价比还是非常不错的,拍照 之前 那个 部强 太多 不过 我妈 之前 那部用 肯定 没法 这个 手机 整体 性价比 还是 非常 不错,商品1.csv
1,物流很快，中午下单晚上到,2026年1月25日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",物流很快中午下单晚上到,物流 很快 中午 下单 晚上,商品1.csv
1,宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家☺️,2025年11月25日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",宝贝收到后很满意外形颜色也很喜欢挑选好多家果然没看错希望把好物分享给大家,宝贝 收到 满意 外形 颜色 喜欢 挑选 多家 果然 没看 希望 好物 分享 大家,商品1.csv
1,小米的性价比向来都是不错的，之前用的也是小米，但是因为东西太多，内存不够了，所以现在换了一个更大内存的，反正支持小米,2025年12月11日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",小米的性价比向来都是不错的之前用的也是小米但是因为东西太多内存不够了所以现在换了一个更大内存的反正支持小米,小米 性价比 向来都是 不错 之前 小米 但是 因为 东西 内存 不够 所以 现在 一个 更大 内存 反正 支持 小米,商品1.csv
1,手机质感不错，挺好的，买给婆婆用的，很流畅,2025年12月18日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机质感不错挺好的买给婆婆用的很流畅,手机 质感 不错 婆婆 流畅,商品1.csv
1,很好，还有补贴，运行速度，很喜欢这个设置，都可以操作,2025年12月4日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",很好还有补贴运行速度很喜欢这个设置都可以操作,还有 补贴 运行 速度 喜欢 这个 设置 可以 操作,商品1.csv
0,手机用着还不错的,2026年3月2日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机用着还不错的,手机 不错,商品1.csv
1,感觉灰常不错，国补后很有性价比，必须五星好评。,2026年2月28日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",感觉灰常不错国补后很有性价比必须五星好评,感觉 灰常 不错 国补后 性价比 必须 五星 好评,商品1.csv
1,优惠力度可以！,2026年2月28日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",优惠力度可以,优惠 力度 可以,商品1.csv
1,很好哦，家人很喜欢，外观设计很漂亮，物流很快，小米大品牌就是好，值得信赖，下次还会再买真的很好的一款手机，游戏很流畅，什么3d游戏都非常流畅。,2025年12月3日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",很好哦家人很喜欢外观设计很漂亮物流很快小米大品牌就是好值得信赖下次还会再买真的很好的一款手机游戏很流畅什么游戏都非常流畅,家人 喜欢 外观设计 很漂亮 物流 很快 小米 品牌 就是 值得 信赖 下次 还会 真的 一款 手机游戏 流畅 什么游戏 非常 流畅,商品1.csv
1,非常喜欢，手机质感很好，很多年的米粉了，家里的家电器都是小米的，继续支持✊小米,2025年12月16日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",非常喜欢手机质感很好很多年的米粉了家里的家电器都是小米的继续支持小米,非常 喜欢 手机 质感 很多年 米粉 家里 电器 小米 继续 支持 小米,商品1.csv
1,挺好的，唯一缺点手机壳没保护到背面镜头,2026年1月4日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",挺好的唯一缺点手机壳没保护到背面镜头,唯一 缺点 手机 保护 背面 镜头,商品1.csv
1,给孩子买的，孩子很喜欢,2026年1月4日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",给孩子买的孩子很喜欢,孩子 孩子 喜欢,商品1.csv
1,小米K80旗舰，淘宝官方购买。非常非常好。非常喜欢，已经收到货了。员工福利首选。,2025年11月15日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",小米旗舰淘宝官方购买非常非常好非常喜欢已经收到货了员工福利首选,小米 旗舰 淘宝 官方 购买 非常 非常 非常 喜欢 已经 收到 员工福利 首选,商品1.csv
1,速度超快，功能齐全，点赞！很酷的手机,2026年1月19日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",速度超快功能齐全点赞很酷的手机,速度 超快 功能齐全 点赞 很酷 手机,商品1.csv
1,朋友全家都在用这款手机，说是性价比很高，趁着有国补，我在淘宝和多多那里给我和老公买了两台，第二天就收到了，送货上门，果然不错！第一次小米手机，很满意！,2025年12月8日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",朋友全家都在用这款手机说是性价比很高趁着有国补我在淘宝和多多那里给我和老公买了两台第二天就收到了送货上门果然不错第一次小米手机很满意,朋友 全家 这款 手机 性价比 趁着 有国补 淘宝 多多 那里 老公 两台 第二天 收到 送货上门 果然 不错 第一次 小米 手机 满意,商品1.csv
1,老的手机电板不给力了，趁着双十一下单的，是正品。内存容量够大，本人现在不玩游戏了，电池一天够用了，2k屏显示更亮更清晰。90w快充微发热，还可以。,2025年12月2日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",老的手机电板不给力了趁着双十一下单的是正品内存容量够大本人现在不玩游戏了电池一天够用了屏显示更亮更清晰快充微发热还可以,手机 电板 不给力 趁着 双十 一下 正品 内存容量 本人 现在 玩游戏 电池 一天 够用 显示 更亮 清晰 充微 发热 可以,商品1.csv
1,昨晚拿到手的，续航个人觉得很给力，本来就是奔着续航能力来的，拍照对直男来说也够用了，打个王者也完全够用，性价比很高。,2025年11月18日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",昨晚拿到手的续航个人觉得很给力本来就是奔着续航能力来的拍照对直男来说也够用了打个王者也完全够用性价比很高,昨晚 拿到 续航 个人 觉得 本来 就是 续航 能力 拍照 对直 来说 够用 打个 王者 完全 够用 性价比,商品1.csv
1,可以😌国补后一千五。之前看1445结果过一会儿就没有了🙂‍↔️给家里长辈用绰绰有余 ,2026年1月17日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",可以国补后一千五之前看结果过一会儿就没有了给家里长辈用绰绰有余,可以 国补后 一千五 之前 结果 一会儿 没有 家里 长辈 绰绰有余,商品1.csv
1,手机挺好的，流畅不卡，就是散热没想象中那么好,2026年1月2日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机挺好的流畅不卡就是散热没想象中那么好,手机 流畅 不卡 就是 散热 想象 那么,商品1.csv
1,此次购买的商品完全符合预期描述，小二服务热情周到，使用体验舒适便捷，外观设计独具匠心，产品质量上乘，性价很高，强烈推荐！,2025年12月14日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",此次购买的商品完全符合预期描述小二服务热情周到使用体验舒适便捷外观设计独具匠心产品质量上乘性价很高强烈推荐,此次 购买 商品 完全符合 预期 描述 服务 热情周到 使用 体验 舒适 便捷 外观设计 独具匠心 产品 质量上乘 性价 强烈推荐,商品1.csv
1,物流很快，使用了很好用,2026年1月1日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",物流很快使用了很好用,物流 很快 使用,商品1.csv
1,通信音质：音质不错。拍照清晰  显示效果：旗舰机 高端。  其他特色：电池持久,2025年11月17日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",通信音质音质不错拍照清晰  显示效果旗舰机 高端  其他特色电池持久,通信 音质 音质 不错 拍照 清晰 显示 效果 旗舰机 高端 其他 特色 电池 持久,商品1.csv
1,刚收到，不知道啥样。用了再说,2025年12月6日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",刚收到不知道啥样用了再说,收到 知道 样用 再说,商品1.csv
1,用起来还不错买给妈妈用的，内存好大，非常实用 可以拍好多照片,2025年11月25日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",用起来还不错买给妈妈用的内存好大非常实用 可以拍好多照片,起来 不错 妈妈 内存 好大 非常 实用 可以 好多 照片,商品1.csv
1,还可以，蛮喜欢这个手机壳的，简约，并且黑色耐脏，手机目前用的不太习惯，用了俩天感觉还好，肯定是比我用了四年的手机流畅，不过还是蛮烫的，比我这个手机都还烫，可能是刚激活的原因。 打原神王者什么都蛮流畅的(比我手机流畅多了，不卡顿)，就是打第五还不如我原本的手机，感觉接受随身mifi信号不太好，网络更卡点，在第五人格里面很容易体现，声音我很喜欢，因为她可以调的很小。 就是分屏设置不太好，因为不能定格，就是打游戏分屏刷视频，调到合适的大小和位置，暂时关闭放旁边，再点开就是初始位置，不是我调的那个位置，这点还不如我的初始机。 还有最后一点，早上买的，晚上直播间就便宜了50多，心疼，都已经发货了快到了。,2025年11月20日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",还可以蛮喜欢这个手机壳的简约并且黑色耐脏手机目前用的不太习惯用了俩天感觉还好肯定是比我用了四年的手机流畅不过还是蛮烫的比我这个手机都还烫可能是刚激活的原因 打原神王者什么都蛮流畅的比我手机流畅多了不卡顿就是打第五还不如我原本的手机感觉接受随身信号不太好网络更卡点在第五人格里面很容易体现声音我很喜欢因为她可以调的很小 就是分屏设置不太好因为不能定格就是打游戏分屏刷视频调到合适的大小和位置暂时关闭放旁边再点开就是初始位置不是我调的那个位置这点还不如我的初始机 还有最后一点早上买的晚上直播间就便宜了多心疼都已经发货了快到了,可以 喜欢 这个 手机 简约 并且 黑色 耐脏 手机 目前 习惯 感觉 还好 肯定 四年 手机 流畅 不过 还是 这个 手机 可能 激活 原因 原神 王者 什么 流畅 手机 流畅 不卡顿 就是 第五 不如 原本 手机 感觉 接受 随身 信号 不太好 网络 更卡点 第五 人格 里面 容易 体现 声音 喜欢 因为 可以 很小 就是 分屏 设置 不太好 因为 不能 定格 就是 打游戏 分屏 视频 合适 大小 位置 暂时 关闭 旁边 再点 就是 初始 位置 不是 我调 那个 位置 这点 不如 初始 还有 最后 一点 早上 晚上 直播间 便宜 心疼 已经 发货,商品1.csv
1,性价比极高 顺丰快递有给力 已经用上,2025年12月20日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",性价比极高 顺丰快递有给力 已经用上,性价比 极高 顺丰 快递 已经,商品1.csv
1,日常拍照，K80够用，照片画质清晰，画面的明暗层次分明。立体双声扬声器，效果不错。通信声音正常，信号稳定。90W快充，不需等太长时间就能充满。6500W的电池，打电话，看看书，能坚持2天。性价比不错。,2025年11月12日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",日常拍照够用照片画质清晰画面的明暗层次分明立体双声扬声器效果不错通信声音正常信号稳定快充不需等太长时间就能充满的电池打电话看看书能坚持天性价比不错,日常 拍照 够用 照片 画质 清晰 画面 明暗 层次分明 立体 双声 扬声器 效果 不错 通信 声音 正常 信号 稳定 快充 长时间 充满 电池 打电话 看看书 坚持 性价比 不错,商品1.csv
1,手机用着很丝滑一如既往的好,2026年1月12日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机用着很丝滑一如既往的好,手机 一如既往,商品1.csv
1,手机挺好的，用着挺顺畅，耗电慢，充电快，发货也很快，隔天就到了。就是双十二价格和双十二之前的价格差不多，没便宜多少，双十二价格也一直变来变去，没有买到最低价,2025年12月11日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机挺好的用着挺顺畅耗电慢充电快发货也很快隔天就到了就是双十二价格和双十二之前的价格差不多没便宜多少双十二价格也一直变来变去没有买到最低价,手机 顺畅 耗电 充电 发货 很快 隔天 就是 十二 价格 十二 之前 价格 差不多 便宜 多少 十二 价格 一直 变来变去 没有 最低价,商品1.csv
1,很不错 物美价廉还会再次回购 喜欢喜欢,2025年12月19日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很不错 物美价廉还会再次回购 喜欢喜欢,不错 物美价廉 还会 再次 回购 喜欢 喜欢,商品1.csv
1,这个时候买这个非常合适，价格很便宜，白色的也很好看，裸机手感也可以，小手可以拿的住,2025年11月15日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这个时候买这个非常合适价格很便宜白色的也很好看裸机手感也可以小手可以拿的住,这个 时候 这个 非常 合适 价格 便宜 白色 好看 裸机 手感 可以 小手 可以,商品1.csv
1,舒服了！真的好用而且便宜了很多，果然新款出来还是买老一款比较香,2026年2月1日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",舒服了真的好用而且便宜了很多果然新款出来还是买老一款比较香,舒服 真的 好用 而且 便宜 很多 果然 新款 出来 还是 一款 比较,商品1.csv
1,手机质量不错，正在使用中，值得购买。,2025年12月28日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机质量不错正在使用中值得购买,手机 质量 不错 正在 使用 值得 购买,商品1.csv
1,性价比之选，处理器高端耐用，屏幕细腻，电池性能好，一款好手机,2025年12月10日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",性价比之选处理器高端耐用屏幕细腻电池性能好一款好手机,性价比 之选 处理器 高端 耐用 屏幕 细腻 电池 性能 一款 手机,商品1.csv
1,红米k80性价比很高的一款手机，电池耐用，屏幕显示高清，参与国补买的很实惠，这次买的顶配，内存1TB，使用起来很流畅不卡顿，推荐了朋友同事购买，非常满意的一次购物~~,2025年11月11日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",红米性价比很高的一款手机电池耐用屏幕显示高清参与国补买的很实惠这次买的顶配内存使用起来很流畅不卡顿推荐了朋友同事购买非常满意的一次购物,红米 性价比 一款 手机电池 耐用 屏幕显示 高清 参与 国补 实惠 这次 顶配 内存 使用 起来 流畅 不卡顿 推荐 朋友 同事 购买 非常 满意 一次 购物,商品1.csv
1,1388入手，除了拍照其他的都很好，性价比高，物有所值，不喜勿喷,2026年1月31日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",入手除了拍照其他的都很好性价比高物有所值不喜勿喷,入手 除了 拍照 其他 性价比 物有所值 不喜,商品1.csv
