评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,以前一直用华为，没接触过colour 系统，有很多小心思挺有用，感觉不错。但是左侧的ai实体键实在有点鸡肋，而且也不支持多种操控应对不同功能,2026年1月8日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",以前一直用华为没接触过 系统有很多小心思挺有用感觉不错但是左侧的实体键实在有点鸡肋而且也不支持多种操控应对不同功能,以前 一直 华为 接触 系统 很多 心思 有用 感觉 不错 但是 左侧 实体 实在 有点 鸡肋 而且 支持 多种 操控 应对 不同 功能,商品9.csv,0.8918,正向
1,很多细节非常好用，而且感觉应该还没有学会全部的快捷使用方法，打游戏非常流畅，燕云，七日世界这种也ok，王者这种完全不卡，机身我个人觉得也不算重，提醒收快递等一系列提示非常符合人类的习惯（完全不会反人类），提示音也不吵，能听到但是听起来很舒服，唯一的缺点就是好像前置摄像头不能放大？暂时还没找到哪里能调整放大缩小🤣（但是后置可以）哦对了还有回收上门的师傅非常好，很有礼貌而且当场打款👍🏻,2026年1月28日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",很多细节非常好用而且感觉应该还没有学会全部的快捷使用方法打游戏非常流畅燕云七日世界这种也王者这种完全不卡机身我个人觉得也不算重提醒收快递等一系列提示非常符合人类的习惯完全不会反人类提示音也不吵能听到但是听起来很舒服唯一的缺点就是好像前置摄像头不能放大暂时还没找到哪里能调整放大缩小但是后置可以哦对了还有回收上门的师傅非常好很有礼貌而且当场打款,很多 细节 非常 好用 而且 感觉 应该 没有 学会 全部 快捷 使用 方法 打游戏 非常 流畅 燕云 七日 世界 这种 王者 这种 完全 不卡 机身 个人 觉得 不算 提醒 快递 一系列 提示 非常 符合 人类 习惯 完全 不会 人类 提示音 听到 但是 起来 舒服 唯一 缺点 就是 好像 前置 摄像头 不能 放大 暂时 找到 哪里 调整 放大 缩小 但是 后置 可以 还有 回收 上门 师傅 非常 礼貌 而且 当场 打款,商品9.csv,0.9999,正向
1,ace2升级，换了这个，最爱一加有自己的特色，电池真的大，一天根本用不完，拍照也不错，质感也很好，永远相信一加！！！,2025年12月20日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",升级换了这个最爱一加有自己的特色电池真的大一天根本用不完拍照也不错质感也很好永远相信一加,升级 这个 最爱 一加 自己 特色 电池 真的 一天 根本 用不完 拍照 不错 质感 永远 相信 一加,商品9.csv,0.9978,正向
1,一加ACE6T真的太香了！骁龙8gen5处理器320万分非常流畅，紫色淡紫色挺好看的，屏幕显示细腻，续航给力两天一充，性价比超高，强烈推荐！,2025年12月20日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",一加真的太香了骁龙处理器万分非常流畅紫色淡紫色挺好看的屏幕显示细腻续航给力两天一充性价比超高强烈推荐,一加 真的 太香 骁龙 处理器 万分 非常 流畅 紫色 淡紫色 好看 屏幕显示 细腻 续航 给力 两天 一充 性价比 超高 强烈推荐,商品9.csv,1.0,正向
1,通信音质：通话质量很好，手机信号很不错 其他特色：游戏速度很快，刷新率很高，不会有卡顿 显示效果：手机屏幕像素好，显示效果好,2025年12月20日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",通信音质通话质量很好手机信号很不错 其他特色游戏速度很快刷新率很高不会有卡顿 显示效果手机屏幕像素好显示效果好,通信 音质 通话质量 手机信号 不错 其他 特色 游戏 速度 很快 刷新率 不会 有卡顿 显示 效果 手机 屏幕 像素 显示 效果,商品9.csv,0.9971,正向
1,有国补优惠10%，当天拍当日发的货，顺丰第二天就收到了。小米10S换过来的，系统流畅，可以说无缝对接了，没有什么需要重新适应的。就是手机卡流量剩余不会自己实时显示，要自己手动调节，体验不佳啊。问Ai的问题很多只给出操作步骤，不会帮你一步到位调好。主题、字体，壁纸什么的那些免费的很少，多数要花钱买，或者做任务去兑换。绿色的实物颜色很好看，裸机的手感好，送的套比较容易脏，预贴的膜也挺粘指纹。超声波指纹解锁是真的快。,2025年12月20日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",有国补优惠当天拍当日发的货顺丰第二天就收到了小米换过来的系统流畅可以说无缝对接了没有什么需要重新适应的就是手机卡流量剩余不会自己实时显示要自己手动调节体验不佳啊问的问题很多只给出操作步骤不会帮你一步到位调好主题字体壁纸什么的那些免费的很少多数要花钱买或者做任务去兑换绿色的实物颜色很好看裸机的手感好送的套比较容易脏预贴的膜也挺粘指纹超声波指纹解锁是真的快,有国补 优惠 当天 当日 货顺丰 第二天 收到 小米 换过来 系统 流畅 可以 无缝 对接 没有 什么 需要 重新 适应 就是 手机卡 流量 剩余 不会 自己 实时 显示 自己 手动 调节 体验 不佳 问题 很多 给出 操作步骤 不会 一步到位 主题 字体 壁纸 什么 那些 免费 很少 多数 花钱买 或者 任务 兑换 绿色 实物 颜色 好看 裸机 手感 比较 容易 预贴 指纹 超声波 指纹 解锁 真的,商品9.csv,0.0001,负向
1,刚刚收到还没有正式使用，但是电池消耗太快。效果用了才知道怎么。,2026年1月16日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",刚刚收到还没有正式使用但是电池消耗太快效果用了才知道怎么,刚刚 收到 没有 正式 使用 但是 电池 消耗 太快 效果 知道 怎么,商品9.csv,0.7317,中性
1,手机收到了，外观很漂亮，使用也很顺滑！！！不错不错！！！,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到了外观很漂亮使用也很顺滑不错不错,手机 收到 外观 很漂亮 使用 顺滑 不错 不错,商品9.csv,0.9998,正向
1,手机还不错外观好看带电持久充电也很快喜欢打游戏的可以闭眼冲！,2025年12月31日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机还不错外观好看带电持久充电也很快喜欢打游戏的可以闭眼冲,手机 不错 外观 好看 带电 持久 充电 很快 喜欢 打游戏 可以 闭眼,商品9.csv,0.9998,正向
1,手机上新就开始关注了，性价比性能都是特别棒的，电池容量高达8300，很多性能都大幅度升级,2025年12月31日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",手机上新就开始关注了性价比性能都是特别棒的电池容量高达很多性能都大幅度升级,手机 开始 关注 性价比 性能 特别 电池容量 很多 性能 大幅度 升级,商品9.csv,1.0,正向
1,这个手机非常好用，建议大家都够买，之前的一加2年了，一点儿也不卡，真的很好用，这个给家里人买,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",这个手机非常好用建议大家都够买之前的一加年了一点儿也不卡真的很好用这个给家里人买,这个 手机 非常 好用 建议 大家 够买 之前 一加 一点儿 不卡 真的 这个 家里人,商品9.csv,0.9929,正向
1,很好，手机质量好，运行速度快，很喜欢,2025年12月31日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",很好手机质量好运行速度快很喜欢,手机 质量 运行 速度 喜欢,商品9.csv,0.9963,正向
1,发货速度惊人，下午下单，第二天一早就收到了。手机质量好值得推荐购买，性价比高。,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",发货速度惊人下午下单第二天一早就收到了手机质量好值得推荐购买性价比高,发货 速度 惊人 下午 下单 第二天 早就 收到 手机 质量 值得 推荐 购买 性价比,商品9.csv,0.919,正向
1,手机收到了，非常不错呦，很丝滑，样子质感很好，高端大气，不错😊😊,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到了非常不错呦很丝滑样子质感很好高端大气不错,手机 收到 非常 不错 样子 质感 高端 大气 不错,商品9.csv,0.9995,正向
1,机器太帅了 必须选绿色 青春时尚 性能没的说 外观也漂亮 值得推荐的好物,2025年12月31日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",机器太帅了 必须选绿色 青春时尚 性能没的说 外观也漂亮 值得推荐的好物,机器 太帅 必须 绿色 青春 时尚 性能 外观 漂亮 值得 推荐 好物,商品9.csv,1.0,正向
1,很好用，非常丝滑流畅，给我妈买的，只要长时间不卡就行，感觉还可以，应该没问题，各方面功能都挺好的挺丝滑,2025年12月25日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",很好用非常丝滑流畅给我妈买的只要长时间不卡就行感觉还可以应该没问题各方面功能都挺好的挺丝滑,非常 丝滑 流畅 只要 长时间 不卡 感觉 可以 应该 问题 方面 功能,商品9.csv,1.0,正向
1,机器很漂亮 做工很好 反应速度也好 快递物流也很快棒棒棒客服也很善解人意 音质很好选择这个没错的 价格也很好,2025年12月25日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",机器很漂亮 做工很好 反应速度也好 快递物流也很快棒棒棒客服也很善解人意 音质很好选择这个没错的 价格也很好,机器 很漂亮 做工 反应速度 也好 快递 物流 很快 棒棒 客服 善解人意 音质 选择 这个 没错 价格,商品9.csv,1.0,正向
1,外观设计很好，大小合适，充电很快，满电整体都够用。跟直播间说的一样。,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",外观设计很好大小合适充电很快满电整体都够用跟直播间说的一样,外观设计 大小 合适 充电 很快 满电 整体 够用 直播间 一样,商品9.csv,0.9966,正向
1,手机系统很流畅，电池特别耐用，充电也很快，值得购买,2025年12月25日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机系统很流畅电池特别耐用充电也很快值得购买,手机 系统 流畅 电池 特别 耐用 充电 很快 值得 购买,商品9.csv,0.9983,正向
1,使用起来很舒服 感觉很不错 我很喜欢 内存 电量都很顶 适合家里人用！,2026年1月7日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",使用起来很舒服 感觉很不错 我很喜欢 内存 电量都很顶 适合家里人用,使用 起来 舒服 感觉 不错 喜欢 内存 电量 适合 家里人,商品9.csv,0.9974,正向
1,手机性能很好待机时间长，拍照也是够用的。送的小音箱也挺好的,2026年1月27日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机性能很好待机时间长拍照也是够用的送的小音箱也挺好的,手机 性能 待机时间 拍照 够用 音箱,商品9.csv,0.9961,正向
1,用了两天，电池还蛮耐用的，流畅度也挺好的，性价比很高，,2025年12月15日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",用了两天电池还蛮耐用的流畅度也挺好的性价比很高,两天 电池 耐用 流畅 性价比,商品9.csv,0.9986,正向
1,购物不错不错不错，物流给力服务态度很好，祝店家红红火火，下次继续光顾。给个好评语！,2026年2月12日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",购物不错不错不错物流给力服务态度很好祝店家红红火火下次继续光顾给个好评语,购物 不错 不错 不错 物流 给力 服务态度 店家 红红火火 下次 继续 光顾 评语,商品9.csv,0.9994,正向
1,大屏就是爽，看视频很给力 显示效果：显示可以，不刺眼，画质细腻 其他特色：电池大，使用一天没有问题 通信音质：通话清晰,2025年12月19日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",大屏就是爽看视频很给力 显示效果显示可以不刺眼画质细腻 其他特色电池大使用一天没有问题 通信音质通话清晰,大屏 就是 爽看 视频 显示 效果 显示 可以 刺眼 画质 细腻 其他 特色 电池 使用 一天 没有 问题 通信 音质 通话 清晰,商品9.csv,0.9999,正向
1,苹果用户丝滑换到了安卓机 首选了这一款  续航能力 信号不错 后置摄像头也很清楚 性价比挺高的,2025年12月30日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",苹果用户丝滑换到了安卓机 首选了这一款  续航能力 信号不错 后置摄像头也很清楚 性价比挺高的,苹果 用户 丝滑换 安卓机 首选 一款 续航 能力 信号 不错 后置 摄像头 清楚 性价比,商品9.csv,1.0,正向
1,手机电池非常耐用，使用起来丝滑流畅不卡顿，外观看起来也挺大气的，非常不错,2025年12月30日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",手机电池非常耐用使用起来丝滑流畅不卡顿外观看起来也挺大气的非常不错,手机电池 非常 耐用 使用 起来 丝滑 流畅 不卡顿 外观 看起来 大气 非常 不错,商品9.csv,1.0,正向
1,快递很快，昨天晚上下单今天上午就到了，给长辈买的，电池容量很大,2025年12月30日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",快递很快昨天晚上下单今天上午就到了给长辈买的电池容量很大,快递 很快 昨天晚上 下单 今天上午 长辈 电池容量 很大,商品9.csv,0.9243,正向
1,手机收到了，外观很漂亮，使用也很顺畅，使用感不错,2025年12月30日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机收到了外观很漂亮使用也很顺畅使用感不错,手机 收到 外观 很漂亮 使用 顺畅 使用 不错,商品9.csv,0.9998,正向
1,手机颜值超高！快递运输快，还是第一次尝试1加手机，感觉还不错,2025年12月30日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",手机颜值超高快递运输快还是第一次尝试加手机感觉还不错,手机 颜值 超高 快递 运输 还是 第一次 尝试 手机 感觉 不错,商品9.csv,0.9894,正向
1,电池容量非常大，发货速度很快，性能非常奈斯，推荐购买,2025年12月30日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",电池容量非常大发货速度很快性能非常奈斯推荐购买,电池容量 非常 发货 速度 很快 性能 非常 奈斯 推荐 购买,商品9.csv,0.9994,正向
1,充电飞快，再也不用等待。 屏幕绚丽，视觉享受满分。 性价比超高，推荐给朋友都夸好,2025年12月30日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",充电飞快再也不用等待 屏幕绚丽视觉享受满分 性价比超高推荐给朋友都夸好,充电 飞快 再也 不用 等待 屏幕 绚丽 视觉享受 满分 性价比 超高 推荐 朋友 夸好,商品9.csv,1.0,正向
1,通信音质：通话非常清晰 显示效果：使用非常流畅 外观:很大气 操作:性价比之王,2025年12月30日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",通信音质通话非常清晰 显示效果使用非常流畅 外观很大气 操作性价比之王,通信 音质 通话 非常 清晰 显示 效果 使用 非常 流畅 外观 很大 操作 性价比 之王,商品9.csv,1.0,正向
1,非常好，系统很丝滑，内存也很大，用着得心应手，非常满意,2025年12月30日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",非常好系统很丝滑内存也很大用着得心应手非常满意,非常 系统 很丝滑 内存 很大 得心应手 非常 满意,商品9.csv,0.9854,正向
1,手机已经收到了，首先发货很快购买，第二天就到了，冲着8300毫安的电池买的，看看后续体验怎么样？,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机已经收到了首先发货很快购买第二天就到了冲着毫安的电池买的看看后续体验怎么样,手机 已经 收到 首先 发货 很快 购买 第二天 冲着 毫安 电池 看看 后续 体验 怎么样,商品9.csv,0.9582,正向
1,✨手机收到啦，颜色是超好看的掠影绿，特别清新亮眼🌟。存储容量也够用，日常使用很流畅，完全符合描述呢💯。补贴后价格很实惠，性价比超高，满意满意😊！,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机收到啦颜色是超好看的掠影绿特别清新亮眼存储容量也够用日常使用很流畅完全符合描述呢补贴后价格很实惠性价比超高满意满意,手机 收到 颜色 好看 掠影 特别 清新 亮眼 存储容量 够用 日常 使用 流畅 完全符合 描述 补贴 价格 实惠 性价比 超高 满意 满意,商品9.csv,1.0,正向
1,下单就次日达，这手机拿到手手感非常不错。丝滑到起飞。外观很帅，直屏设计贴钢化膜超方便。8300毫安电池不用担心没电。,2025年12月24日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",下单就次日达这手机拿到手手感非常不错丝滑到起飞外观很帅直屏设计贴钢化膜超方便毫安电池不用担心没电,下单 次日 手机 拿到 手感 非常 不错 丝滑 起飞 外观 很帅 直屏 设计 钢化 方便 毫安 电池 不用 担心,商品9.csv,0.9973,正向
1,快递速度很快，手机很流畅很丝滑，手感也很好，显示效果看得很舒服，而且这个价位很划算了，买来当个备用机绰绰有余,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",快递速度很快手机很流畅很丝滑手感也很好显示效果看得很舒服而且这个价位很划算了买来当个备用机绰绰有余,快递 速度 很快 手机 流畅 很丝滑 手感 显示 效果 看得 舒服 而且 这个 价位 划算 买来 备用机 绰绰有余,商品9.csv,1.0,正向
1,从一加 ace3v 升级过来， 手感不错，主摄效果不错，显示效果更好，性能提升不少。继续支持一加。,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",从一加  升级过来 手感不错主摄效果不错显示效果更好性能提升不少继续支持一加,一加 升级 过来 手感 不错 主摄 效果 不错 显示 效果 更好 性能 提升 不少 继续 支持 一加,商品9.csv,0.9999,正向
1,款式跟颜值都很在线，系统反应，切换 app 都很快，电量容量也很大！,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",款式跟颜值都很在线系统反应切换  都很快电量容量也很大,款式 颜值 在线 系统 反应 切换 很快 电量 容量 很大,商品9.csv,0.1335,负向
1,处理器：新一代骁龙处理器，运行流畅 电池：8300mAh容量，续航满意 解锁：超声波解锁顺滑便捷 屏幕：显示艳丽 拍照：还原度好 通信：地下停车场信号满格,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",处理器新一代骁龙处理器运行流畅 电池容量续航满意 解锁超声波解锁顺滑便捷 屏幕显示艳丽 拍照还原度好 通信地下停车场信号满格,处理器 新一代 骁龙 处理器 运行 流畅 电池容量 续航 满意 解锁 超声波 解锁 顺滑 便捷 屏幕显示 艳丽 拍照 还原 通信 地下 停车场 信号 满格,商品9.csv,1.0,正向
1,通信音质：声音非常合适，调到一半感觉就是最大音了  其他特色：手机屏幕大，拍照也合适，主要是给父母的  显示效果：屏幕可以的，很清楚也有高刷,2025年12月24日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",通信音质声音非常合适调到一半感觉就是最大音了  其他特色手机屏幕大拍照也合适主要是给父母的  显示效果屏幕可以的很清楚也有高刷,通信 音质 声音 非常 合适 一半 感觉 就是 最大 其他 特色 手机 屏幕 拍照 合适 主要 父母 显示 效果 屏幕 可以 清楚 高刷,商品9.csv,0.9913,正向
1,手机到货了，非常漂亮！必须全五星！！卖家用心了，能感受到大牌子的用心，实在是物美价廉，没想到可以买到如此好的产品！,2025年12月24日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机到货了非常漂亮必须全五星卖家用心了能感受到大牌子的用心实在是物美价廉没想到可以买到如此好的产品,手机 到货 非常 漂亮 必须 五星 卖家 用心 感受 牌子 用心 实在 物美价廉 没想到 可以 如此 产品,商品9.csv,0.9772,正向
1,挺好  电量很大  耐用  打游戏流畅的 好用好用 买给对象的 他说好用,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",挺好  电量很大  耐用  打游戏流畅的 好用好用 买给对象的 他说好用,电量 很大 耐用 打游戏 流畅 好用 对象 说好,商品9.csv,0.9995,正向
1,打游戏挺流畅，就是高帧玩是更容易发烫，不过能接受,2026年1月14日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",打游戏挺流畅就是高帧玩是更容易发烫不过能接受,打游戏 流畅 就是 高帧 容易 发烫 不过 接受,商品9.csv,0.9646,正向
1,这系统杠杠的，性价比超高，物超所值，玩游戏不卡，不发烫，打算介绍朋友再下单,2025年12月14日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",这系统杠杠的性价比超高物超所值玩游戏不卡不发烫打算介绍朋友再下单,系统 杠杠 性价比 超高 物超所值 玩游戏 不卡 不发 打算 介绍 朋友 下单,商品9.csv,0.9997,正向
1,刚拿到没几天，用下来最大的感受是，一加Ace 6T没有堆花哨的参数，而是精准解决了用户的核心需求——续航够久、游戏够爽、信号够稳、用着够省心。不管是学生党、游戏党，还是经常出门的打工人，这台手机都能稳稳接住日常使用场景，这价格能有这样的配置，性价比真的没话说。如果你也讨厌续航焦虑、追求流畅的使用体验，这台“实用派旗舰”值得闭眼冲～,2025年12月14日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",刚拿到没几天用下来最大的感受是一加 没有堆花哨的参数而是精准解决了用户的核心需求续航够久游戏够爽信号够稳用着够省心不管是学生党游戏党还是经常出门的打工人这台手机都能稳稳接住日常使用场景这价格能有这样的配置性价比真的没话说如果你也讨厌续航焦虑追求流畅的使用体验这台实用派旗舰值得闭眼冲,拿到 几天 下来 最大 感受 一加 没有 花哨 参数 而是 精准 解决 用户 核心 需求 续航 游戏 信号 稳用 省心 不管 学生 游戏 还是 经常 出门 工人 这台 手机 稳稳 日常 使用 场景 价格 这样 配置 性价比 真的 没话说 如果 讨厌 续航 焦虑 追求 流畅 使用 体验 这台 实用 旗舰 值得 闭眼,商品9.csv,1.0,正向
1,手机尺寸非常合适，高刷新率操作系统很流畅，大容量电池从此没有续航焦虑症，厂家的两年质保让用户更加相信产品的质量可靠，很满意的一次购物体验啦……,2025年12月14日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机尺寸非常合适高刷新率操作系统很流畅大容量电池从此没有续航焦虑症厂家的两年质保让用户更加相信产品的质量可靠很满意的一次购物体验啦,手机 尺寸 非常 合适 刷新率 操作系统 流畅 大容量 电池 从此 没有 续航 焦虑症 厂家 两年 质保 用户 更加 相信 产品 质量 可靠 满意 一次 购物 体验,商品9.csv,0.9997,正向
1,其他特色：手机发货快，服务态度好，客服响应速度很快，续航能力很好 ,2025年12月29日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",其他特色手机发货快服务态度好客服响应速度很快续航能力很好,其他 特色 手机 发货 服务态度 客服 响应速度 很快 续航 能力,商品9.csv,0.9952,正向
1,手机很好，流畅颜值高，从一加七pro开始买，到现在我们全家人都用一加手机。很棒,2025年12月29日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机很好流畅颜值高从一加七开始买到现在我们全家人都用一加手机很棒,手机 流畅 颜值 一加 开始 现在 我们 全家人 一加 手机 很棒,商品9.csv,0.9996,正向
1,手机拿手里很舒服，配置也很好。用着很流畅，音质也不错，强烈推荐。,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机拿手里很舒服配置也很好用着很流畅音质也不错强烈推荐,手机 手里 舒服 配置 流畅 音质 不错 强烈推荐,商品9.csv,1.0,正向
1,✨这款手机真的太惊喜啦！📱黑色机身质感超棒，拿在手里高级感满满~ 存储容量够大够用，日常使用完全不卡顿，反应速度很快呢~ 补贴活动也很给力，性价比超高，推荐入手！💯质量非常好，看着高端大气上档次上档次，物流隔天就到，客服热情负责，给老板100个赞赞赞赞赞赞赞赞赞赞赞赞赞👍👍👍👍👍！,2025年12月18日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",这款手机真的太惊喜啦黑色机身质感超棒拿在手里高级感满满 存储容量够大够用日常使用完全不卡顿反应速度很快呢 补贴活动也很给力性价比超高推荐入手质量非常好看着高端大气上档次上档次物流隔天就到客服热情负责给老板个赞赞赞赞赞赞赞赞赞赞赞赞赞,手机 真的 惊喜 黑色 机身 质感 超棒 手里 高级 满满 存储容量 够用 日常 使用 完全 不卡顿 反应速度 很快 补贴 活动 性价比 超高 推荐 入手 质量 非常 看着 高端 大气 上档次 上档次 物流 隔天 客服 热情 负责 老板 赞赞 赞赞 赞赞 赞赞 赞赞 赞赞赞,商品9.csv,1.0,正向
1,拿到手机就开始用了，不卡顿，充电贼快，目前冲一次电能用到第二天晚上，上班刷抖音，聊天，电池真的经久耐用啊，不错不错！,2025年12月18日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",拿到手机就开始用了不卡顿充电贼快目前冲一次电能用到第二天晚上上班刷抖音聊天电池真的经久耐用啊不错不错,拿到 手机 开始 不卡顿 充电 目前 一次 电能 用到 第二天 晚上 上班 刷抖音 聊天 电池 真的 经久耐用 不错 不错,商品9.csv,0.3464,负向
1,用了一周了，主要冲着续航买的，显示效果不错，挺适合我。外观时尚，内在实用，手感也不错。好评,2025年12月23日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",用了一周了主要冲着续航买的显示效果不错挺适合我外观时尚内在实用手感也不错好评,一周 主要 冲着 续航 显示 效果 不错 适合 外观 时尚 内在 实用 手感 不错 好评,商品9.csv,1.0,正向
1,奔着第五代骁龙8处理器来的，操作非常流畅还有165的高刷，屏幕清晰细腻色彩鲜艳视觉效果极佳，系统稳定智能整体性价比高，是一款值得推荐的优质产品。,2025年12月23日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",奔着第五代骁龙处理器来的操作非常流畅还有的高刷屏幕清晰细腻色彩鲜艳视觉效果极佳系统稳定智能整体性价比高是一款值得推荐的优质产品,第五代 骁龙 处理器 操作 非常 流畅 还有 高刷 屏幕 清晰 细腻 色彩鲜艳 视觉效果 极佳 系统 稳定 智能 整体 性价比 高是 一款 值得 推荐 优质产品,商品9.csv,1.0,正向
1,这次这个绿色挺好看的，手机性能强，续航也不错,2025年12月23日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",这次这个绿色挺好看的手机性能强续航也不错,这次 这个 绿色 好看 手机 性能 续航 不错,商品9.csv,0.998,正向
1,✨手机收到啦，掠影绿颜值好高，特别清新～📱存储容量也够用，日常使用很流畅呢～😊补贴后价格很划算，性价比超高！👍整体很满意，推荐入手哦～,2025年12月23日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机收到啦掠影绿颜值好高特别清新存储容量也够用日常使用很流畅呢补贴后价格很划算性价比超高整体很满意推荐入手哦,手机 收到 掠影 绿颜值 特别 清新 存储容量 够用 日常 使用 流畅 补贴 价格 划算 性价比 超高 整体 满意 推荐 入手,商品9.csv,1.0,正向
1,这次购物体验超棒！+手机颜色是惊艳的 掠影绿，拿到手比图片还好看~存储容量也 够用，日常使用很流畅。10描述完全相符，补 贴活动也很给力，性价比超高！,2025年12月23日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",这次购物体验超棒手机颜色是惊艳的 掠影绿拿到手比图片还好看存储容量也 够用日常使用很流畅描述完全相符补 贴活动也很给力性价比超高,这次 购物 体验 超棒 手机 颜色 惊艳 掠影 拿到 手比 图片 好看 存储容量 够用 日常 使用 流畅 描述 完全 相符 活动 性价比 超高,商品9.csv,1.0,正向
1,手机不错!性价比高，比我的骁龙8至尊玩游戏帧率高很多!电池没有想象好!但足够用了!希望质量过硬不会坏!目前性价比最高的骁龙处理器手机!,2025年12月13日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机不错性价比高比我的骁龙至尊玩游戏帧率高很多电池没有想象好但足够用了希望质量过硬不会坏目前性价比最高的骁龙处理器手机,手机 不错 性价比 高比 骁龙 至尊 玩游戏 很多 电池 没有 想象 足够 希望 质量 过硬 不会 目前 性价比 最高 骁龙 处理器 手机,商品9.csv,1.0,正向
1,一加ACE6T配置高，性能好，8300毫安电池续航强劲，coloros系统丝滑流畅，玩游戏画质流畅，新机还能享国补优惠，在这个价位段强烈建议大家购买！！！,2025年12月13日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",一加配置高性能好毫安电池续航强劲系统丝滑流畅玩游戏画质流畅新机还能享国补优惠在这个价位段强烈建议大家购买,一加 配置 高性能 毫安 电池 续航 强劲 系统 丝滑 流畅 玩游戏 画质 流畅 新机 享国 优惠 这个 价位 强烈建议 大家 购买,商品9.csv,1.0,正向
1,一直都是一加粉丝，电光紫很好看，速度超快，续航久，太棒了，满意！,2026年1月4日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",一直都是一加粉丝电光紫很好看速度超快续航久太棒了满意,一直 一加 粉丝 电光 好看 速度 超快 续航 太棒了 满意,商品9.csv,0.9978,正向
