评论,分数,产品,名字,评论ID,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
物流配送很快，第二天就送到了，手机买给妈妈用的，很合适。妈妈很喜欢，拍照，打电话，刷视频都挺顺滑的。,5,已购 月影白 8GB+128GB,是赵清珊啊,108,物流配送很快第二天就送到了手机买给妈妈用的很合适妈妈很喜欢拍照打电话刷视频都挺顺滑的,物流配送 很快 第二天 送到 手机 妈妈 合适 妈妈 喜欢 拍照 打电话 视频 顺滑,商品9.csv,0.9961,正向
上午下单，下午就收到了！超级快！手机非常流畅，非常好用，质感也特别好，超级值！性价比超高，这么太对的起这个价格了，为我们国产手机点赞！,5,已购 幻夜黑 12GB+512GB,u_kj4iryilpb7f,109,上午下单下午就收到了超级快手机非常流畅非常好用质感也特别好超级值性价比超高这么太对的起这个价格了为我们国产手机点赞,上午 下单 下午 收到 超级 手机 非常 流畅 非常 好用 质感 特别 超级 性价比 超高 这么 太对 这个 价格 我们 国产手机 点赞,商品9.csv,1.0,正向
这手机不仅好看，质量也过硬，用起来特别舒服，真心推荐！真心希望越来越多的人能够使用上这款好的手机，质量非常好,5,已购 幻夜黑 12GB+512GB,月蓝大豪杰,110,这手机不仅好看质量也过硬用起来特别舒服真心推荐真心希望越来越多的人能够使用上这款好的手机质量非常好,手机 不仅 好看 质量 过硬 起来 特别 舒服 真心 推荐 真心 希望 越来越 能够 使用 这款 手机 质量 非常,商品9.csv,0.9967,正向
荣耀手机，性价比很高，荣耀X70直屏，非常好的手感，电池容量也比较大，非常喜欢，京东发货的速度快，上午购买的，下午就到了,5,已购 幻夜黑 12GB+512GB,涂永高,111,荣耀手机性价比很高荣耀直屏非常好的手感电池容量也比较大非常喜欢京东发货的速度快上午购买的下午就到了,荣耀 手机 性价比 荣耀 直屏 非常 手感 电池容量 比较 非常 喜欢 京东 发货 速度 上午 购买 下午,商品9.csv,0.9998,正向
手机真不错，买来送给妈妈的，现在 2000 元以内的手机，可以买到 12 加 512 了，真的很不错，唯一遗憾的就是没有用上国补，用上国补还可以再多便宜 100 块😁,5,已购 竹韵青 12GB+512GB,j***t,112,手机真不错买来送给妈妈的现在  元以内的手机可以买到  加  了真的很不错唯一遗憾的就是没有用上国补用上国补还可以再多便宜  块,手机 真不错 买来 送给 妈妈 现在 以内 手机 可以 真的 不错 唯一 遗憾 就是 没有 上国 补用 上国补 可以 便宜,商品9.csv,0.9965,正向
手机还是很不错，外观看去上很精致，屏幕也还是很大的，拍照功能很不错，运行速度、待机时间也是很不错的。,5,已购 竹韵青 12GB+512GB,9ld204o5c01b11,113,手机还是很不错外观看去上很精致屏幕也还是很大的拍照功能很不错运行速度待机时间也是很不错的,手机 还是 不错 观看 精致 屏幕 还是 很大 拍照 功能 不错 运行 速度 待机时间 不错,商品9.csv,1.0,正向
给爸爸妈妈一人买一个荣耀X7，一黑一白，荣耀性价比很高，拍照清晰，买的12+512，运行速度很快，手感很好，家人很喜欢。,5,已购 月影白 12GB+512GB,小玉maomao,114,给爸爸妈妈一人买一个荣耀一黑一白荣耀性价比很高拍照清晰买的运行速度很快手感很好家人很喜欢,爸爸妈妈 一人 一个 荣耀 一黑 一白 荣耀 性价比 拍照 清晰 运行 速度 很快 手感 家人 喜欢,商品9.csv,1.0,正向
买了两台，老爸一台老妈一台，刚好两个人的手机都有点坏了，趁国补领的券，算下来还挺划算的，感谢国家，感谢平台。用了一段时间，感觉挺好的,5,已购 竹韵青 12GB+256GB,酱紫牙疼,115,买了两台老爸一台老妈一台刚好两个人的手机都有点坏了趁国补领的券算下来还挺划算的感谢国家感谢平台用了一段时间感觉挺好的,两台 老爸 一台 老妈 一台 刚好 两个 手机 有点 趁国 补领 算下来 划算 感谢 国家 感谢 平台 一段时间 感觉,商品9.csv,0.9996,正向
家里老人手机突然坏了 给家里老人买的手机 在排行榜名列前茅的手机 性价比非常非常高 荣耀也是大牌子了 非常值得信赖 用了一段时间感觉拍照不错,5,已购 月影白 12GB+256GB,A***阿,116,家里老人手机突然坏了 给家里老人买的手机 在排行榜名列前茅的手机 性价比非常非常高 荣耀也是大牌子了 非常值得信赖 用了一段时间感觉拍照不错,家里 老人 手机 突然 家里 老人 手机 排行榜 名列前茅 手机 性价比 非常 非常 荣耀 牌子 非常 值得 信赖 一段时间 感觉 拍照 不错,商品9.csv,0.9998,正向
金标抗摔手机，红色素皮感觉不错，对比之后选择了荣耀x70，国补活动性价比很高。希望当老人机使用个10年吧。,5,已购 朱砂红 8GB+128GB,f***8,117,金标抗摔手机红色素皮感觉不错对比之后选择了荣耀国补活动性价比很高希望当老人机使用个年吧,金标 手机 红色素 感觉 不错 对比 之后 选择 荣耀 国补 活动 性价比 希望 老人 使用,商品9.csv,0.9986,正向
"荣耀的品质和性价比还是可以的。
拍照清晰，新机的运行速度很快，不知道一年以后会怎么样。
外放声音不错。
自拍挺好",5,已购 竹韵青 12GB+512GB,dh1x9yi962x631,118,"荣耀的品质和性价比还是可以的
拍照清晰新机的运行速度很快不知道一年以后会怎么样
外放声音不错
自拍挺好",荣耀 品质 性价比 还是 可以 拍照 清晰 新机 运行 速度 很快 知道 一年 以后 怎么样 外放 声音 不错 自拍,商品9.csv,1.0,正向
"外形外观：荣耀x70外观美观大方，黑曜石的颜色，高端大气上档次。
屏幕音效：屏幕音效增强，特别特别好。
拍照效果：拍照效果非常好，拍出来特别清晰，颜值高。
运行速度：运行速度非常非常快，给小孩学习，查资料，听网课。包括玩游戏，都非常流畅，不卡顿。点赞👍！",5,已购 幻夜黑 8GB+256GB,平安g健康,119,"外形外观荣耀外观美观大方黑曜石的颜色高端大气上档次
屏幕音效屏幕音效增强特别特别好
拍照效果拍照效果非常好拍出来特别清晰颜值高
运行速度运行速度非常非常快给小孩学习查资料听网课包括玩游戏都非常流畅不卡顿点赞",外形 外观 荣耀 外观 美观大方 黑曜石 颜色 高端 大气 上档次 屏幕 音效 屏幕 音效 增强 特别 特别 拍照 效果 拍照 效果 非常 出来 特别 清晰 颜值 运行 速度 运行 速度 非常 非常 小孩 学习 查资料 网课 包括 玩游戏 非常 流畅 不卡顿 点赞,商品9.csv,1.0,正向
荣耀X70的外观延续了X系列的经典设计，但细节上更上一层楼。 镜头模组的银色环形设计辨识度很高，整体质感不输一些更贵的机型。,5,已购 幻夜黑 12GB+512GB,想太多7ian,120,荣耀的外观延续了系列的经典设计但细节上更上一层楼 镜头模组的银色环形设计辨识度很高整体质感不输一些更贵的机型,荣耀 外观 延续 系列 经典 设计 细节 更上一层楼 镜头 模组 银色 环形 设计 辨识 整体 质感 不输 一些 更贵 机型,商品9.csv,1.0,正向
拍下清晰，操作顺畅。待机时间长，手感舒服。非常的不错，然后换机也快，下载更新也快，充电时间快。原机还贴了膜，还送了手机壳，非常的省事儿，简单好用。,5,已购 朱砂红 8GB+256GB,u_h3x1ajnu2g2h,121,拍下清晰操作顺畅待机时间长手感舒服非常的不错然后换机也快下载更新也快充电时间快原机还贴了膜还送了手机壳非常的省事儿简单好用,清晰 操作 顺畅 待机时间 手感 舒服 非常 不错 然后 换机 下载 更新 充电 时间 原机 手机 非常 事儿 简单 好用,商品9.csv,0.9867,正向
荣耀X70用了两周，屏幕清晰流畅，拍照效果比预期好很多，日常使用完全足够，性价比高，特别推荐给预算有限又想要好体验的朋友！,5,已购 竹韵青 8GB+256GB,史***6,122,荣耀用了两周屏幕清晰流畅拍照效果比预期好很多日常使用完全足够性价比高特别推荐给预算有限又想要好体验的朋友,荣耀 两周 屏幕 清晰 流畅 拍照 效果 预期 很多 日常 使用 完全 足够 性价比 特别 推荐 预算 有限 想要 体验 朋友,商品9.csv,1.0,正向
荣耀X70手感好颜值高，8300mAh大电池续航超强，一天一充无压力。120Hz高刷屏流畅护眼，拍照清晰，系统稳定不卡顿，抗摔防水耐用，千元档性价比很高，值得入手。,5,已购 幻夜黑 8GB+128GB,浓妆淡雅熙,123,荣耀手感好颜值高大电池续航超强一天一充无压力高刷屏流畅护眼拍照清晰系统稳定不卡顿抗摔防水耐用千元档性价比很高值得入手,荣耀 手感 好颜值 高大 电池 续航 超强 一天 一充 压力 刷屏 流畅 护眼 拍照 清晰 系统 稳定 不卡顿 防水 耐用 千元 性价比 值得 入手,商品9.csv,1.0,正向
这款荣耀x70手机功能非常多。而且颜色很漂亮，还带nfc功能使用起来也很方便。唯一的遗憾是没有耳机插孔。,5,已购 竹韵青 8GB+256GB,q***h,124,这款荣耀手机功能非常多而且颜色很漂亮还带功能使用起来也很方便唯一的遗憾是没有耳机插孔,荣耀 手机 功能 非常 而且 颜色 很漂亮 功能 使用 起来 方便 唯一 遗憾 没有 耳机 插孔,商品9.csv,0.9993,正向
荣耀手机真的太香了！屏幕色彩鲜艳得像会发光，自拍美得不像话。拍照清晰度超高，外放声音也超大，音质清晰不刺耳。机身轻薄手感绝了，绿色配色简直吸睛，拿在手里就是焦点！爱了爱了，强烈推荐！,5,已购 幻夜黑 8GB+128GB,j***7,125,荣耀手机真的太香了屏幕色彩鲜艳得像会发光自拍美得不像话拍照清晰度超高外放声音也超大音质清晰不刺耳机身轻薄手感绝了绿色配色简直吸睛拿在手里就是焦点爱了爱了强烈推荐,荣耀 手机 真的 太香 屏幕 色彩鲜艳 发光 自拍 美得 不像话 拍照 清晰度 超高 外放 声音 超大 音质 清晰 刺耳 机身 轻薄 手感 绿色 配色 简直 吸睛 手里 就是 焦点 强烈推荐,商品9.csv,0.9769,正向
外观漂亮大方，拍照效果不错，图片清晰美观，运行流畅，声音清晰洪亮，大小合适，手拿非常方便，内存够用，不错的一次购物体验，手机非常不错。,5,已购 幻夜黑 8GB+256GB,00y8q18gcanqwv,126,外观漂亮大方拍照效果不错图片清晰美观运行流畅声音清晰洪亮大小合适手拿非常方便内存够用不错的一次购物体验手机非常不错,外观 漂亮 大方 拍照 效果 不错 图片 清晰 美观 运行 流畅 声音 清晰 洪亮 大小 合适 非常 方便 内存 够用 不错 一次 购物 体验 手机 非常 不错,商品9.csv,1.0,正向
"春节期间买了一个送个家人当礼物，手机质感很不错。和之前的华为手机可以无缝衔接。手机外观设计很好看质感强。
拍照效果：不错",5,已购 朱砂红 12GB+256GB,弎弎得九,127,"春节期间买了一个送个家人当礼物手机质感很不错和之前的华为手机可以无缝衔接手机外观设计很好看质感强
拍照效果不错",春节 期间 一个 送个 家人 礼物 手机 质感 不错 之前 华为 手机 可以 无缝 衔接 手机 外观设计 好看 质感 拍照 效果 不错,商品9.csv,1.0,正向
"买给婆婆用的。     
之前给妈妈买了一个。用着很好。  就给婆婆也买了一个。    
感觉挺好的 性价比很高。",5,已购 月影白 12GB+256GB,Emily嘟嘟菟,128,"买给婆婆用的     
之前给妈妈买了一个用着很好  就给婆婆也买了一个    
感觉挺好的 性价比很高",婆婆 之前 妈妈 一个 婆婆 一个 感觉 性价比,商品9.csv,1.0,正向
东西收到了，质量不错，细节做工都挺好。试用了一下，体验满意，符合描述，没什么问题。这个价位来说，性价比很高，值得入手。推荐给大家。,5,已购 竹韵青 8GB+128GB,浩然正气free,129,东西收到了质量不错细节做工都挺好试用了一下体验满意符合描述没什么问题这个价位来说性价比很高值得入手推荐给大家,东西 收到 质量 不错 细节 做工 试用 一下 体验 满意 符合 描述 没什么 问题 这个 价位 来说 性价比 值得 入手 推荐 大家,商品9.csv,1.0,正向
荣耀X70整体很满意，续航超强，一天重度使用无压力。屏幕清晰护眼，系统流畅稳定，拍照日常够用。机身做工扎实，握持舒适，信号和通话都不错。性价比很高，推荐入手！,5,已购 月影白 8GB+256GB,K***3,130,荣耀整体很满意续航超强一天重度使用无压力屏幕清晰护眼系统流畅稳定拍照日常够用机身做工扎实握持舒适信号和通话都不错性价比很高推荐入手,荣耀 整体 满意 续航 超强 一天 重度 使用 压力 屏幕 清晰 护眼 系统 流畅 稳定 拍照 日常 够用 机身 做工 扎实 握持 舒适 信号 通话 不错 性价比 推荐 入手,商品9.csv,1.0,正向
物流很快，次日到达。这款手机的颜值还是不错的，质感也很好，这重量拿起来也适中，操作很流畅，充电也比较快，能用一天不用再充，摄像头像素一般拍照也够用了,5,已购 幻夜黑 12GB+512GB,人***败,131,物流很快次日到达这款手机的颜值还是不错的质感也很好这重量拿起来也适中操作很流畅充电也比较快能用一天不用再充摄像头像素一般拍照也够用了,物流 很快 次日 到达 手机 颜值 还是 不错 质感 重量 起来 适中 操作 流畅 充电 比较 快能 一天 不用 再充 摄像头 像素 一般 拍照 够用,商品9.csv,1.0,正向
这款手机性价比非常高，我之前是给我爸买了，然后这次我妈生日，我又给她买了这款手机的红色，长辈非常喜欢！,5,已购 朱砂红 12GB+256GB,7***安,132,这款手机性价比非常高我之前是给我爸买了然后这次我妈生日我又给她买了这款手机的红色长辈非常喜欢,手机 性价比 非常 之前 然后 这次 我妈 生日 这款 手机 红色 长辈 非常 喜欢,商品9.csv,0.9997,正向
荣耀X70手机真心不错！屏幕显示清晰细腻，看视频特别舒服。拍照效果出乎意料地好，夜景模式很给力。系统运行流畅，电池续航持久，一天一充完全够用。颜值高、手感好，性价比真的高！,5,已购 幻夜黑 8GB+128GB,卍***n,133,荣耀手机真心不错屏幕显示清晰细腻看视频特别舒服拍照效果出乎意料地好夜景模式很给力系统运行流畅电池续航持久一天一充完全够用颜值高手感好性价比真的高,荣耀 手机 真心 不错 屏幕显示 清晰 细腻 视频 特别 舒服 拍照 效果 出乎意料 地好 夜景 模式 系统 运行 流畅 电池 续航 持久 一天 一充 完全 够用 颜值 高手 感好 性价比 真的,商品9.csv,1.0,正向
"外形外观：非常漂亮大气
屏幕音效：屏幕显示效果很好
拍照效果：拍照也不错
运行速度：运行速度很快
待机时间：待机时间很长
非常喜欢这个手机📱",5,已购 朱砂红 12GB+512GB,书成云轩,134,"外形外观非常漂亮大气
屏幕音效屏幕显示效果很好
拍照效果拍照也不错
运行速度运行速度很快
待机时间待机时间很长
非常喜欢这个手机",外形 外观 非常 漂亮 大气 屏幕 音效 屏幕显示 效果 拍照 效果 拍照 不错 运行 速度 运行 速度 很快 待机时间 待机时间 很长 非常 喜欢 这个 手机,商品9.csv,1.0,正向
机挺好的，看起来挺轻薄，用起来还蛮流畅的， 给老妈买的手机，希望她能喜欢能开心。 就是手机套是黑色的，可惜看不到里面的,5,已购 朱砂红 8GB+128GB,jd_137000rrr,135,机挺好的看起来挺轻薄用起来还蛮流畅的 给老妈买的手机希望她能喜欢能开心 就是手机套是黑色的可惜看不到里面的,机挺 看起来 轻薄 起来 流畅 老妈 手机 希望 喜欢 开心 就是 手机套 黑色 可惜 看不到 里面,商品9.csv,1.0,正向
荣耀X70这款手机价格实惠！电池续航时间长！触屏反应快！音质也不错！充电快！适合中老年人！功能够用！👍👍,5,已购 幻夜黑 12GB+256GB,1***g,136,荣耀这款手机价格实惠电池续航时间长触屏反应快音质也不错充电快适合中老年人功能够用,荣耀 手机 价格 实惠 电池 续航 时间 长触 反应 音质 不错 充电 适合 中老年人 能够,商品9.csv,1.0,正向
京东配送速度非常快，下单后第2天就收到货了，产品包装完好，没有破损，手机外观漂亮，入库及时，系统运行流畅，一点都不卡顿。,5,已购 竹韵青 8GB+256GB,羊***2,137,京东配送速度非常快下单后第天就收到货了产品包装完好没有破损手机外观漂亮入库及时系统运行流畅一点都不卡顿,京东 配送 速度 非常 下单 第天 收到 产品包装 完好 没有 破损 手机 外观 漂亮 入库 及时 系统 运行 流畅 一点 不卡顿,商品9.csv,0.9917,正向
荣耀X70续航直接封神！8300mAh的超大电池，日常用两天一充完全没问题，告别电量焦虑。IP69K防水+2.5米抗摔，下雨天、手滑摔落都不怕，特别省心￼￼￼。1.5K护眼直屏显示清晰，日常刷视频、看剧很舒服，千元机这个配置太香了！,5,已购 幻夜黑 12GB+256GB,N***星,138,荣耀续航直接封神的超大电池日常用两天一充完全没问题告别电量焦虑防水米抗摔下雨天手滑摔落都不怕特别省心护眼直屏显示清晰日常刷视频看剧很舒服千元机这个配置太香了,荣耀 续航 直接 封神 超大 电池 日常 两天 一充 完全 问题 告别 电量 焦虑 防水 米抗 下雨天 手滑 不怕 特别 省心 护眼 直屏 显示 清晰 日常 视频 看剧 舒服 千元 这个 配置 太香,商品9.csv,0.9963,正向
这款手机真的超乎期待！外放声音清晰洪亮，操作很流畅不卡顿，日常使用非常顺手。待机时间也很给力，一天下来电量依然充足。自拍效果自然好看，美颜恰到好处。快递包装严实📦，送货速度非常快，配送员服务态度也特别好。整体体验满分，强烈推荐！🌟🌟🌟🌟🌟,5,已购 朱砂红 12GB+256GB,j***y,139,这款手机真的超乎期待外放声音清晰洪亮操作很流畅不卡顿日常使用非常顺手待机时间也很给力一天下来电量依然充足自拍效果自然好看美颜恰到好处快递包装严实送货速度非常快配送员服务态度也特别好整体体验满分强烈推荐,手机 真的 超乎 期待 外放 声音 清晰 洪亮 操作 流畅 不卡顿 日常 使用 非常 顺手 待机时间 一天 下来 电量 依然 充足 自拍 效果 自然 好看 美颜 恰到好处 快递 包装 严实 送货 速度 非常 配送 服务态度 特别 整体 体验 满分 强烈推荐,商品9.csv,1.0,正向
"外形外观：外观好看，白色很干净
屏幕音效：屏幕超级清晰
运行速度：也不卡
待机时间：待机时间长
不错👍家人用很合适",5,已购 月影白 12GB+256GB,聪***市,140,"外形外观外观好看白色很干净
屏幕音效屏幕超级清晰
运行速度也不卡
待机时间待机时间长
不错家人用很合适",外形 外观 外观 好看 白色 干净 屏幕 音效 屏幕 超级 清晰 运行 速度 不卡 待机时间 待机时间 不错 家人 合适,商品9.csv,1.0,正向
"尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！
超大电池 用来给父母平时使用 看中防水续航功能",5,已购 幻夜黑 8GB+256GB,我***Z,141,"尺寸刚刚好质量也非常好店家的包装太用心了值得推荐
超大电池 用来给父母平时使用 看中防水续航功能",尺寸 刚刚 质量 非常 店家 包装 用心 值得 推荐 超大 电池 用来 父母 平时 使用 看中 防水 续航 功能,商品9.csv,0.9992,正向
荣耀X70手感好，8300mAh大电池续航超强，两天一充无压力。80W快充回血快，1.5K护眼屏清晰舒服，日常使用流畅。IP69K防水抗摔很耐用，千元机性价比很高，满意！,5,已购 幻夜黑 8GB+256GB,北***7,142,荣耀手感好大电池续航超强两天一充无压力快充回血快护眼屏清晰舒服日常使用流畅防水抗摔很耐用千元机性价比很高满意,荣耀 手感 好大 电池 续航 超强 两天 一充 压力 快充 回血快 护眼 清晰 舒服 日常 使用 流畅 防水 耐用 千元 性价比 满意,商品9.csv,1.0,正向
手机质量很好，屏幕清晰度高，运行速度快。本身也是买给家里老人的，用着还不错，刚开始老人还在慢慢适应中,5,已购 朱砂红 8GB+256GB,jd_pr95038feovh07,143,手机质量很好屏幕清晰度高运行速度快本身也是买给家里老人的用着还不错刚开始老人还在慢慢适应中,手机 质量 屏幕 清晰度 运行 速度 本身 家里 老人 不错 开始 老人 慢慢 适应,商品9.csv,0.9999,正向
手机颜值太高，手感轻薄舒适。屏幕清晰护眼，运行流畅不卡顿，打游戏超稳。续航给力，快充秒回血。拍照色彩真实，出片率高。性价比爆棚，真心推荐！,5,已购 月影白 8GB+128GB,j***a,144,手机颜值太高手感轻薄舒适屏幕清晰护眼运行流畅不卡顿打游戏超稳续航给力快充秒回血拍照色彩真实出片率高性价比爆棚真心推荐,手机 颜值 高手 轻薄 舒适 屏幕 清晰 护眼 运行 流畅 不卡顿 打游戏 超稳 续航 给力 充秒 回血 拍照 色彩 真实 出片 高性价比 爆棚 真心 推荐,商品9.csv,1.0,正向
"感觉可以，挺好用的，给父母买的，
外形外观：漂亮的，感觉挺好用，
屏幕音效：显示也不错，
拍照效果：视觉效果
运行速度：感觉挺流畅",5,已购 幻夜黑 8GB+256GB,jd_cTQKjWIYEtor,145,"感觉可以挺好用的给父母买的
外形外观漂亮的感觉挺好用
屏幕音效显示也不错
拍照效果视觉效果
运行速度感觉挺流畅",感觉 可以 挺好用 父母 外形 外观 漂亮 感觉 挺好用 屏幕 音效 显示 不错 拍照 效果 视觉效果 运行 速度 感觉 流畅,商品9.csv,1.0,正向
电池耐用，系统流畅，设置方便这款手机太给力了！电池续航强得离谱，一整天刷剧、打游戏完全无压力。系统运行丝滑流畅，操作快到飞起，设置界面简洁又方便。外观质感高级，拿在手里很有分量感，自拍效果也超清晰。用了一周，体验满分，强烈推荐！,5,已购 幻夜黑 8GB+256GB,约定5188,146,电池耐用系统流畅设置方便这款手机太给力了电池续航强得离谱一整天刷剧打游戏完全无压力系统运行丝滑流畅操作快到飞起设置界面简洁又方便外观质感高级拿在手里很有分量感自拍效果也超清晰用了一周体验满分强烈推荐,电池 耐用 系统 流畅 设置 方便 手机 太给力 电池 续航 强得 离谱 一整天 刷剧 打游戏 完全 压力 系统 运行 丝滑 流畅 操作 快到 飞起 设置 界面 简洁 方便 外观 质感 高级 手里 分量 感自 效果 清晰 一周 体验 满分 强烈推荐,商品9.csv,1.0,正向
这款手机简直太香了！屏幕色彩鲜艳到爆，阳光下也能清晰可见，外放声音超大，追剧根本不用戴耳机。手感舒适，握持感满分，操作流畅得飞起，日常使用完全无压力，强烈推荐！,5,已购 月影白 8GB+256GB,平淡戈凡,148,这款手机简直太香了屏幕色彩鲜艳到爆阳光下也能清晰可见外放声音超大追剧根本不用戴耳机手感舒适握持感满分操作流畅得飞起日常使用完全无压力强烈推荐,手机 简直 太香 屏幕 色彩鲜艳 阳光 清晰可见 外放 声音 超大 追剧 根本 不用 耳机 手感 舒适 握持 满分 操作 流畅 飞起 日常 使用 完全 压力 强烈推荐,商品9.csv,1.0,正向
"目前使用起来没什么问题，续航时间长
手机整体还是比较轻的，手握不费力
颜色比较好看，自带贴膜还是要换一下，容易留手印
总的来说还不错",5,已购 幻夜黑 12GB+256GB,8***d,149,"目前使用起来没什么问题续航时间长
手机整体还是比较轻的手握不费力
颜色比较好看自带贴膜还是要换一下容易留手印
总的来说还不错",目前 使用 起来 没什么 问题 续航 时间 手机 整体 还是 比较 手握 费力 颜色 比较 好看 自带 贴膜 还是 要换 一下 容易 手印 总的来说 不错,商品9.csv,0.8165,正向
"🌟这款手机手感真的超舒服，握着很稳～📱
🌈屏幕色彩鲜艳，画面清晰又流畅，追剧超爽！🎬
📦快递包装严实，一点没磕碰，细节满分✅
🚚送货速度飞快，配送员服务也超贴心😊
✨整体体验非常棒，强烈推荐！👍",5,已购 月影白 8GB+256GB,韵凌华,150,"这款手机手感真的超舒服握着很稳
屏幕色彩鲜艳画面清晰又流畅追剧超爽
快递包装严实一点没磕碰细节满分
送货速度飞快配送员服务也超贴心
整体体验非常棒强烈推荐",手机 手感 真的 舒服 屏幕 色彩鲜艳 画面 清晰 流畅 追剧 超爽 快递 包装 严实 一点 磕碰 细节 满分 送货 速度 飞快 配送 服务 贴心 整体 体验 非常 强烈推荐,商品9.csv,1.0,正向
"给老人买了荣耀X70，说是使用起来感觉很满意。手机操作简单，界面清晰，电池续航也很给力，一天下来还有剩余电量。拍照效果不错，拍出来的照片清晰度高。
总体评价，荣耀X70性价比高，非常适合长辈使用。",5,已购 朱砂红 8GB+256GB,jd_134052mui,151,"给老人买了荣耀说是使用起来感觉很满意手机操作简单界面清晰电池续航也很给力一天下来还有剩余电量拍照效果不错拍出来的照片清晰度高
总体评价荣耀性价比高非常适合长辈使用",老人 荣耀 使用 起来 感觉 满意 手机 操作 简单 界面 清晰 电池 续航 一天 下来 还有 剩余 电量 拍照 效果 不错 出来 照片 清晰度 总体 评价 荣耀 性价比 非常适合 长辈 使用,商品9.csv,1.0,正向
神机就是神机，功能强大，性价比超高，设备共享，投屏，超级方便，关键是什么，电池超赞，我可以三天充一次电，就剩30%也能用一天，当然持续打游戏，刷视频肯定不行，到这个已经很好了。,5,已购 朱砂红 12GB+512GB,jd_haizi9354,152,神机就是神机功能强大性价比超高设备共享投屏超级方便关键是什么电池超赞我可以三天充一次电就剩也能用一天当然持续打游戏刷视频肯定不行到这个已经很好了,神机 就是 神机 功能强大 性价比 超高 设备 共享 投屏 超级 方便 关键 什么 电池 超赞 可以 三天 一次 一天 当然 持续 打游戏 视频 肯定 不行 这个 已经,商品9.csv,1.0,正向
这个价的手机质感还是可以的，握着舒服，声音很大，屏幕显示色彩不错的。自拍只能说一般，但这个价格入手给家长性价比很高了。,5,已购 朱砂红 12GB+512GB,j***p,153,这个价的手机质感还是可以的握着舒服声音很大屏幕显示色彩不错的自拍只能说一般但这个价格入手给家长性价比很高了,这个 手机 质感 还是 可以 舒服 声音 很大 屏幕显示 色彩 不错 自拍 只能 一般 这个 价格 入手 家长 性价比,商品9.csv,1.0,正向
还可以吧，买给老人用的，比较轻，速度不玩游戏还可以。用了几天才评价的，原机带了膜➕壳，这个没想到。后续有问题再追加吧,5,已购 幻夜黑 12GB+256GB,j***n,154,还可以吧买给老人用的比较轻速度不玩游戏还可以用了几天才评价的原机带了膜壳这个没想到后续有问题再追加吧,可以 老人 比较 速度 玩游戏 可以 几天 评价 原机 这个 没想到 后续 问题 追加,商品9.csv,0.6889,中性
年前使用国补买的，价格也还算合适吧，画质清晰，声音也很清晰，系统操作很流畅，自带贴膜和手机壳，很贴心啊。老爸用着挺顺手。,5,已购 幻夜黑 8GB+256GB,J***D,155,年前使用国补买的价格也还算合适吧画质清晰声音也很清晰系统操作很流畅自带贴膜和手机壳很贴心啊老爸用着挺顺手,年前 使用 国补 价格 合适 画质 清晰 声音 清晰 系统 操作 流畅 自带 贴膜 手机 贴心 老爸 顺手,商品9.csv,1.0,正向
这款荣耀X70真的太赞了！😍不仅外观时尚大气，而且性能也非常强大。无论是玩游戏还是看视频都能轻松应对，完全不卡顿、发热严重的情况出现。最重要的是价格还这么亲民，性价比超高啊！,5,已购 竹韵青 8GB+256GB,有梦想的小海豚,156,这款荣耀真的太赞了不仅外观时尚大气而且性能也非常强大无论是玩游戏还是看视频都能轻松应对完全不卡顿发热严重的情况出现最重要的是价格还这么亲民性价比超高啊,荣耀 真的 太赞 不仅 外观 时尚 大气 而且 性能 非常 强大 无论是 玩游戏 还是 视频 轻松 应对 完全 不卡顿 发热 严重 情况 出现 重要 价格 这么 亲民 性价比 超高,商品9.csv,1.0,正向
性价比高，虽然网上说是低端机，但评价说续航能力长，对于我主要是工作用很合适，从2017年就用的荣耀手机，还是习惯这个品牌的手机,5,已购 朱砂红 12GB+512GB,wenjin1980,157,性价比高虽然网上说是低端机但评价说续航能力长对于我主要是工作用很合适从年就用的荣耀手机还是习惯这个品牌的手机,性价比 虽然 网上 低端 机但 评价 续航 能力 对于 主要 工作 合适 荣耀 手机 还是 习惯 这个 品牌 手机,商品9.csv,0.9993,正向
给老妈买的，背面红色很大气，除了感觉拍照不太行，其他都还可以。充电一次能用挺久的，看看视频啥的也够了。,5,已购 朱砂红 8GB+256GB,j***o,158,给老妈买的背面红色很大气除了感觉拍照不太行其他都还可以充电一次能用挺久的看看视频啥的也够了,老妈 背面 红色 很大 除了 感觉 拍照 太行 其他 可以 充电 一次 能用 看看 视频,商品9.csv,0.4869,中性
非常不错，就是没用到国补很不高兴,3,已购 幻夜黑 8GB+128GB,j***0,159,非常不错就是没用到国补很不高兴,非常 不错 就是 没用到 国补 高兴,商品9.csv,0.8337,正向
"手机
外形外观：个人觉得还可以。昨天下午下单，物流很快，第二天上午就到了快递小姐姐耐心的给上传数据什么的，用着还可以，反应快",5,已购 幻夜黑 12GB+512GB,家***么,160,"手机
外形外观个人觉得还可以昨天下午下单物流很快第二天上午就到了快递小姐姐耐心的给上传数据什么的用着还可以反应快",手机 外形 外观 个人 觉得 可以 昨天下午 下单 物流 很快 第二天 上午 快递 小姐姐 耐心 上传 数据 什么 可以 反应,商品9.csv,0.9999,正向
